Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Lac Edwards,24,NYJ,P,16,0,0,0,0,0,0,0,1,0,-29,0,0.0,0,0,0,,,0,
Alex Erickson,24,CIN,WR,16,0,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,,,0,
Marwin Evans,23,GNB,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0.0,0.0,0,
Deshazor Everett,24,WAS,DB,16,0,1,0,0,0,1,0,0,0,0,0,0.0,12,12,0,0.0,0.0,0,
Matthias Farley,24,IND,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0.0,0.0,0,
Clayton Fejedelem,23,CIN,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,7,3,1.0,0.0,0,
Josh Ferguson,23,IND,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,5,4,1,0.0,0.0,0,
Marquis Flowers,24,CIN,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,8,8,0,0.0,0.0,0,
Nick Folk,32,NYJ,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Andrew Franks,23,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Nolan Frese,24,SEA,LS,16,0,0,0,0,0,0,1,1,0,-14,0,0.0,3,1,2,0.0,0.0,0,
Andrew Gachkar,28,DAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,6,5,1.0,3.0,0,
Graham Gano,29,CAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
Ben Garland,28,ATL,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Terence Garvin,25,WAS,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.5,16,10,6,0.0,2.0,0,
Najee Goode,27,PHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0.0,0.0,0,
Adam Gotsis,24,DEN,DE,16,0,0,0,0,0,1,0,0,1,0,0,0.0,14,5,9,0.0,3.0,0,
Jakeem Grant,24,MIA,WR,16,0,0,0,0,0,0,0,4,3,0,0,0.0,1,1,0,0.0,0.0,0,
Bryce Hager,24,LAR,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,6,6,0,0.0,2.0,0,
Josh Harris,27,ATL,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Stephen Hauschka,31,SEA,K,16,0,0,0,0,0,0,1,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Jeff Heath,25,DAL,DB,16,0,1,19,0,19,2,0,0,0,0,0,0.0,23,16,7,0.0,0.0,0,
Charley Hughlett,26,CLE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0.0,0.0,0,
Danielle Hunter,22,MIN,DE,16,0,0,0,0,0,1,1,0,1,24,1,12.5,56,34,22,11.0,19.0,1,
J.J. Jansen,30,CAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Donnie Jones,36,PHI,P,16,0,0,0,0,0,0,0,1,1,-14,0,0.0,0,0,0,,,0,
Drew Kaser,23,SDG,P,16,0,0,0,0,0,0,0,1,0,-17,0,0.0,1,1,0,0.0,0.0,0,
Miles Killebrew,23,DET,DB,16,0,1,7,0,7,1,0,0,0,0,0,0.0,28,23,5,0.0,1.0,0,
Brandon King,23,NWE,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,7,3,0.0,0.0,0,
Marquette King,28,OAK,P,16,0,0,0,0,0,0,0,1,2,-3,0,0.0,1,1,0,0.0,0.0,0,AP-2
Sam Koch,34,BAL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
L.P. Ladouceur,35,DAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Emmanuel Lamur,27,MIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,13,5,8,0.0,0.0,0,
Shane Lechler,40,HOU,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
Anthony Levine,29,BAL,DB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,11,7,4,0.0,1.0,0,
Jeff Locke,27,MIN,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Wil Lutz,22,NOR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Chris Maragos,29,PHI,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,10,2,0.0,0.0,0,
Marc Mariani,29,TEN,WR,16,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
Tyler Matakevich,24,PIT,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,16,4,0.0,0.0,0,
Pat McAfee,29,IND,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,PB
Kevin McDermott,26,MIN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Sherrick McManis,29,CHI,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,16,15,1,0.0,0.0,0,
Brandon McManus,25,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
Jake McQuaide,29,LAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,PB
Jonathan Meeks,27,BUF,DB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,16,12,4,0.0,0.0,0,
Barkevious Mingo,26,NWE,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,1.0,0.0,0,
Thomas Morstead,30,NOR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Don Muhlbach,35,DET,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0.0,0.0,0,
Trent Murphy,26,WAS,LB,16,0,0,0,0,0,1,3,0,1,7,0,9.0,47,29,18,10.0,25.0,0,
Eric Murray,22,KAN,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,9,9,0,0.0,0.0,0,
Jason Myers,25,JAX,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Kyle Nelson,30,SFO,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0.0,0.0,0,
Brad Nortman,27,JAX,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Nick Novak,35,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
David Onyemata,24,NOR,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,18,11,7,0.0,4.0,0,
Matt Overton,31,IND,LS,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0.0,0.0,0,
Will Parks,22,DEN,DB,16,0,1,1,0,1,3,0,0,1,0,0,0.0,22,17,5,1.0,0.0,0,
Bradley Pinion,22,SFO,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Hayes Pullard,24,JAX,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0.0,0.0,0,
Chase Reynolds,29,LAR,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,10,1,0.0,0.0,0,
Jalen Richard,23,OAK,RB,16,0,0,0,0,0,0,0,0,2,-2,0,0.0,0,0,0,0.0,0.0,0,
Demarcus Robinson,22,KAN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
Josh Robinson,25,TAM,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,12,0,0.0,0.0,0,
Jon Ryan,35,SEA,P,16,0,0,0,0,0,0,0,3,2,0,0,0.0,1,0,1,0.0,0.0,0,
Garrison Sanborn,31,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0.0,0.0,0,
Cairo Santos,25,KAN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Patrick Scales,28,CHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Colton Schmidt,26,BUF,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,2,2,0,0.0,0.0,0,
Pat Sims,31,CIN,DT,16,0,0,0,0,0,0,0,0,0,0,0,1.5,37,15,22,5.0,5.0,0,
Marcus Smith,24,PHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,2.5,16,12,4,3.0,4.0,0,
Darrell Stuckey,29,SDG,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,11,10,1,0.0,0.0,0,
Adarius Taylor,26,TAM,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,,,0,
Jordan Taylor,24,DEN,WR,16,0,0,0,0,0,0,0,1,1,0,0,0.0,3,2,1,0.0,0.0,0,
Chris Thompson,26,WAS,RB,16,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0.0,0.0,0,
Carson Tinker,27,JAX,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
Jordan Todman,26,IND,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0.0,0.0,0,
Fitzgerald Toussaint,26,PIT,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
Justin Trattou,28,MIN,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0.0,0.0,0,
Brent Urban,25,BAL,DE,16,0,0,0,0,0,2,0,0,0,0,0,2.0,10,7,3,3.0,2.0,0,
Destiny Vaeao,22,PHI,DT,16,0,0,0,0,0,0,1,0,0,0,0,2.0,15,9,6,1.0,3.0,0,
Nick Vigil,23,CIN,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,21,15,6,0.0,0.0,0,
Greg Warren,35,PIT,LS,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Dekoda Watson,28,DEN,LB,16,0,0,0,0,0,0,1,0,0,0,0,1.0,17,13,4,1.0,0.0,0,
Eric Weems,31,ATL,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,9,6,0.0,0.0,0,
Fozzy Whittaker,27,CAR,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,3,3,0,0.0,0.0,0,
Tourek Williams,25,SDG,LB,16,0,0,0,0,0,1,0,0,0,0,0,1.0,21,13,8,1.0,0.0,0,
Jarrod Wilson,22,JAX,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0.0,0.0,0,
James Winchester,27,KAN,LS,16,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0.0,0.0,0,
Brad Wing,25,NYG,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Greg Zuerlein,29,LAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Isa Abdul-Quddus,27,MIA,SS,15,15,2,16,0,9,5,0,0,0,0,0,1.0,78,50,28,2.0,5.0,0,
Mike Adams,35,IND,SS,15,15,2,56,0,56,2,2,0,2,0,0,0.0,79,62,17,1.0,2.0,0,
Kiko Alonso,26,MIA,MLB,15,15,2,70,1,60,4,1,0,4,2,0,0.0,115,69,46,5.0,6.0,0,
David Amerson,25,OAK,LCB,15,15,2,0,0,0,16,0,0,0,0,0,0.0,64,56,8,1.0,0.0,0,
Tavon Austin,26,LAR,WR,15,15,0,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0.0,0.0,0,
Sam Bradford,29,MIN,QB,15,15,0,0,0,0,0,0,10,3,-6,0,0.0,0,0,0,0.0,0.0,0,
Justin Britt,25,SEA,C,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Kenny Britt,28,LAR,WR,15,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,
DeForest Buckner,22,SFO,LDE,15,15,0,0,0,0,1,0,0,2,0,0,6.0,73,43,30,7.0,18.0,0,
Morgan Burnett,27,GNB,SS,15,15,2,19,0,19,9,0,0,1,35,0,3.0,93,70,23,3.0,4.0,0,
Derek Carr,25,OAK,QB,15,15,0,0,0,0,0,0,5,0,-11,0,0.0,0,0,0,,,0,"PB,AP MVP-3,AP OPoY-6"
Jurrell Casey,27,TEN,RDE,15,15,0,0,0,0,5,0,0,0,0,0,5.0,44,31,13,8.0,18.0,0,PB
Kurt Coleman,28,CAR,SS,15,15,4,57,1,37,7,1,0,0,0,0,1.0,95,66,29,1.0,2.0,0,
William Compton,27,WAS,LILB,15,15,1,5,0,5,5,1,0,2,0,0,0.0,106,61,45,5.0,2.0,0,
Tyeler Davison,24,NOR,LDT,15,15,0,0,0,0,2,0,0,0,0,0,0.0,23,9,14,0.0,1.0,0,
Ezekiel Elliott,21,DAL,RB,15,15,0,0,0,0,0,0,5,3,-7,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-1,AP MVP-3,AP OPoY-5,AP ORoY-2"
C.J. Fiedorowicz,25,HOU,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Stephon Gilmore,26,BUF,RCB,15,15,5,135,0,49,12,0,0,0,0,0,0.0,48,42,6,0.0,0.0,0,PB
Letroy Guion,29,GNB,NT,15,15,0,0,0,0,1,0,0,0,0,0,0.0,30,20,10,6.0,1.0,0,
David Harris,32,NYJ,RILB,15,15,0,0,0,0,2,0,0,0,0,0,0.5,95,63,32,5.0,2.0,0,
Joe Hawley,28,TAM,C,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Mike Iupati,29,ARI,LG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Jackrabbit Jenkins,28,NYG,RCB,15,15,3,26,0,23,18,1,1,0,0,0,1.0,49,44,5,5.0,1.0,0,"PB,AP-2"
Sean Lee,30,DAL,RLB,15,15,0,0,0,0,1,0,0,1,0,0,0.0,145,93,52,12.0,2.0,0,"PB,AP-1,AP DPoY-5"
Andrew Luck,27,IND,QB,15,15,0,0,0,0,0,0,6,3,-11,0,0.0,0,0,0,0.0,0.0,0,
Marcus Mariota,23,TEN,QB,15,15,0,0,0,0,0,0,10,2,-22,0,0.0,0,0,0,0.0,0.0,0,
Brandon Marshall,32,NYJ,WR,15,15,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Terrell McClain,28,DAL,LDT,15,15,0,0,0,0,0,2,0,0,0,0,2.5,40,21,19,3.0,7.0,0,
Gerald McCoy,28,TAM,LDT,15,15,0,0,0,0,5,2,0,2,0,0,7.0,34,26,8,5.0,14.0,0,"PB,AP-2"
LeSean McCoy,28,BUF,RB,15,15,0,0,0,0,0,0,3,1,-5,0,0.0,0,0,0,0.0,0.0,0,PB
Whitney Mercilus,26,HOU,LOLB,15,15,0,0,0,0,1,1,0,4,7,0,7.5,53,36,17,13.0,22.0,0,AP-2
Derrick Morgan,27,TEN,LOLB,15,15,0,0,0,0,1,0,0,0,0,0,9.0,33,24,9,11.0,22.0,0,
Steven Nelson,23,KAN,RCB,15,15,0,0,0,0,16,0,0,2,0,0,0.0,65,59,6,4.0,1.0,0,
Zach Orr,24,BAL,RILB,15,15,3,23,0,14,5,1,0,2,0,0,0.0,133,92,41,6.0,1.0,0,AP-2
Carson Palmer,37,ARI,QB,15,15,0,0,0,0,0,0,14,6,-21,0,0.0,0,0,0,0.0,0.0,0,
Marcus Peters,23,KAN,LCB,15,15,6,63,0,28,20,1,0,3,31,0,0.0,45,35,10,0.0,0.0,0,"PB,AP-1"
Calvin Pryor,24,NYJ,SS,15,15,0,0,0,0,6,1,0,0,0,0,0.0,62,45,17,4.0,1.0,0,
Darrelle Revis,31,NYJ,RCB,15,15,1,51,0,51,5,0,0,0,0,0,0.0,53,43,10,1.0,0.0,0,
Craig Robertson,28,NOR,LLB,15,15,1,29,0,29,4,0,0,2,5,0,1.0,115,71,44,6.0,6.0,0,
Mohamed Sanu,27,ATL,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
DeShawn Shead,27,SEA,RCB,15,15,1,2,0,2,14,1,0,0,0,0,0.0,81,57,24,0.0,0.0,0,
Alex Smith,32,KAN,QB,15,15,0,0,0,0,0,0,7,2,-22,0,0.0,0,0,0,0.0,0.0,0,PB
Sean Smith,29,OAK,RCB,15,15,2,27,0,27,11,0,0,0,0,0,0.0,40,33,7,1.0,0.0,0,
Terrell Suggs,34,BAL,LOLB,15,15,0,0,0,0,4,3,0,0,0,0,8.0,35,28,7,11.0,16.0,0,
Tyrod Taylor,27,BUF,QB,15,15,0,0,0,0,0,0,4,3,-6,0,0.0,0,0,0,0.0,0.0,0,
Tahir Whitehead,26,DET,MLB,15,15,0,0,0,0,5,0,0,0,0,0,0.0,132,99,33,3.0,0.0,0,
Vince Wilfork,35,HOU,NT,15,15,0,0,0,0,1,0,0,0,0,0,0.0,21,9,12,2.0,3.0,0,
Kyle Williams,33,BUF,LDE,15,15,0,0,0,0,0,0,0,0,0,0,5.0,64,42,22,11.0,15.0,0,PB
Shawn Williams,25,CIN,SS,15,15,3,14,0,13,5,0,1,0,0,0,1.0,81,59,22,3.0,8.0,0,
Nelson Agholor,23,PHI,WR,15,14,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
Adrian Amos,23,CHI,FS,15,14,0,0,0,0,4,1,0,1,21,0,0.0,65,57,8,3.0,0.0,0,
Dee Ford,25,KAN,LOLB,15,14,0,0,0,0,2,1,0,0,0,0,10.0,38,25,13,12.0,17.0,0,
Chris Hogan,29,NWE,WR,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Tony Jefferson,24,ARI,SS,15,14,0,0,0,0,5,2,0,2,0,0,2.0,96,78,18,13.0,4.0,0,
Eric Kendricks,24,MIN,MLB,15,14,1,77,1,77,9,1,0,1,0,0,2.5,109,70,39,9.0,4.0,0,
Dre Kirkpatrick,27,CIN,LCB,15,14,3,21,0,21,10,0,0,0,0,0,0.0,46,35,11,0.0,0.0,0,
Cam Newton,27,CAR,QB,15,14,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0.0,0.0,0,
Brock Osweiler,26,HOU,QB,15,14,0,0,0,0,0,0,5,2,-5,0,0.0,0,0,0,0.0,0.0,0,
Corey Peters,28,ARI,NT,15,14,0,0,0,0,0,0,0,0,0,0,0.0,21,12,9,4.0,1.0,1,
Sheldon Richardson,26,NYJ,LOLB,15,14,0,0,0,0,2,1,0,2,0,0,1.5,62,38,24,13.0,9.0,0,
Malcolm Smith,27,OAK,RLB,15,14,1,0,0,0,3,2,0,1,1,0,0.0,103,86,17,3.0,2.0,0,
Jamar Taylor,26,CLE,RCB,15,14,3,43,0,29,13,0,0,0,0,0,0.0,57,46,11,0.0,1.0,0,
Ricky Wagner,27,BAL,RT,15,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Muhammad Wilkerson,27,NYJ,RDE,15,14,0,0,0,0,3,1,0,0,0,0,4.5,58,33,25,10.0,12.0,0,
Tavon Wilson,26,DET,SS,15,14,2,23,0,18,2,0,0,2,-2,0,1.0,89,74,15,4.0,1.0,0,
Marcus Cooper,26,ARI,RCB,15,13,4,95,1,60,11,0,0,0,0,0,0.0,69,63,6,0.0,0.0,0,
Javon Hargrave,23,PIT,NT,15,13,0,0,0,0,0,0,0,1,0,1,2.0,27,18,9,5.0,3.0,0,
Jordan Howard,22,CHI,RB,15,13,0,0,0,0,0,0,2,4,0,0,0.0,0,0,0,0.0,0.0,0,PB
Deion Jones,22,ATL,RILB,15,13,3,165,2,90,11,1,0,0,0,0,0.0,108,75,33,4.0,2.0,0,AP DRoY-3
Paul Kruger,30,NOR,LDE,15,13,0,0,0,0,1,1,0,2,0,0,1.5,25,20,5,6.0,9.0,1,
Josh Mauro,25,ARI,RDE,15,13,0,0,0,0,1,0,0,0,0,0,0.0,32,24,8,7.0,3.0,0,
T.J. Yeldon,23,JAX,RB,15,13,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,
Jay Ajayi,23,MIA,RB,15,12,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0.0,0.0,0,PB
Victor Cruz,30,NYG,WR,15,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Gerald Hodges,25,SFO,RILB,15,12,2,27,0,21,2,1,0,1,0,0,3.0,83,55,28,3.0,4.0,0,
A.J. Bouye,25,HOU,RCB,15,11,1,0,0,0,16,0,0,0,0,0,1.0,63,48,15,2.0,1.0,0,
Joshua Garnett,22,SFO,RG,15,11,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0.0,0.0,0,
Andre Hal,24,HOU,FS,15,11,2,36,0,24,7,0,0,0,0,0,1.0,48,32,16,2.0,1.0,0,
Adolphus Washington,22,BUF,RDE,15,11,0,0,0,0,1,0,0,0,0,0,2.5,21,12,9,4.0,3.0,0,
Tre Boston,24,CAR,FS,15,10,2,29,0,22,7,0,0,0,0,0,2.0,53,38,15,5.0,4.0,0,
Cameron Brate,25,TAM,TE,15,10,0,0,0,0,0,0,1,0,0,0,0.0,2,1,1,0.0,0.0,0,
Hunter Henry,22,SDG,TE,15,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Duke Ihenacho,27,WAS,FS,15,10,0,0,0,0,2,0,0,0,0,0,0.0,66,54,12,4.0,1.0,0,
Terence Newman,38,MIN,LCB,15,10,1,0,0,0,8,0,0,0,0,0,0.0,38,33,5,3.0,0.0,0,
Earl Watford,26,ARI,RG,15,10,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0.0,0.0,0,
Abry Jones,25,JAX,RDT,15,9,0,0,0,0,1,0,0,0,0,0,0.0,32,26,6,4.0,0.0,0,
Rashaan Melvin,27,IND,LCB,15,9,0,0,0,0,7,2,0,1,0,0,0.0,60,52,8,1.0,0.0,0,
Captain Munnerlyn,28,MIN,DB,15,9,0,0,0,0,3,1,0,0,0,0,0.0,55,38,17,2.0,0.0,0,
Dominique Rodgers-Cromartie,30,NYG,LCB,15,9,6,28,0,28,21,1,0,0,0,0,1.0,49,41,8,2.0,1.0,0,AP-2
Delanie Walker,32,TEN,TE,15,9,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,PB
Jamie Collins,27,2TM,ROLB,15,14,2,31,0,18,3,2,0,0,0,0,3.0,112,79,33,8.0,8.0,0,
Mychal Kendricks,26,PHI,RLB,15,8,0,0,0,0,1,0,0,1,15,0,0.0,32,23,9,3.0,3.0,0,
Jabaal Sheard,27,NWE,RDE,15,8,0,0,0,0,4,0,0,0,0,0,5.0,33,20,13,7.0,10.0,0,
Tyrunn Walker,26,DET,LDT,15,8,0,0,0,0,0,0,0,1,0,0,0.0,26,15,11,4.0,2.0,0,
Trae Waynes,24,MIN,DB,15,8,3,4,0,4,11,0,0,0,0,0,0.0,50,42,8,1.0,0.0,0,
Anthony Chickillo,24,PIT,LOLB,15,7,0,0,0,0,0,2,0,0,0,0,2.5,29,21,8,5.0,8.0,0,
Phillip Dorsett,23,IND,WR,15,7,0,0,0,0,0,0,1,1,-4,0,0.0,0,0,0,0.0,0.0,0,
James Harrison,38,PIT,ROLB,15,7,1,0,0,0,1,2,0,0,0,0,5.0,53,39,14,9.0,9.0,0,
A.J. Klein,25,CAR,MLB,15,7,0,0,0,0,1,2,0,0,0,0,1.0,31,17,14,2.0,1.0,0,
Jerick McKinnon,24,MIN,RB,15,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Brooks Reed,29,ATL,LDE,15,7,0,0,0,0,1,1,0,0,0,0,2.0,25,17,8,2.0,7.0,0,
Will Blackmon,32,WAS,FS,15,6,1,79,0,79,3,1,0,0,0,0,0.5,41,25,16,0.0,2.0,0,
John Brown,26,ARI,WR,15,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Ty Montgomery,23,GNB,RB,15,6,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,
JJ Nelson,24,ARI,WR,15,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Jarran Reed,24,SEA,RDT,15,6,0,0,0,0,3,0,0,0,0,0,1.5,34,13,21,1.0,4.0,0,
Sean Spence,26,TEN,LILB,15,6,0,0,0,0,3,1,0,0,0,0,3.0,54,37,17,2.0,5.0,0,
Daimion Stafford,25,TEN,S,15,6,1,4,0,4,2,0,0,1,0,0,1.0,52,42,10,2.0,2.0,0,
Jaquiski Tartt,24,SFO,FS,15,6,0,0,0,0,3,0,0,0,0,0,1.0,61,47,14,4.0,3.0,0,
Frank Clark,23,SEA,LDE,15,5,0,0,0,0,0,2,0,1,27,0,10.0,47,25,22,11.0,18.0,0,
Ken Crawley,23,NOR,RCB,15,5,0,0,0,0,8,1,0,1,0,0,0.0,43,40,3,2.0,0.0,0,
Chris Hairston,27,SDG,LT,15,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Mike Purcell,25,SFO,NT,15,5,0,0,0,0,0,1,0,0,0,0,0.0,26,17,9,1.0,0.0,0,
Darren Sproles,33,PHI,RB,15,5,0,0,0,0,0,0,1,3,0,0,0.0,1,1,0,0.0,0.0,0,PB
Trey Burton,25,PHI,TE,15,4,0,0,0,0,0,1,0,1,0,0,0.0,6,5,1,0.0,0.0,0,
T.J. Green,21,IND,DB,15,4,0,0,0,0,2,0,0,0,0,0,0.0,43,32,11,0.0,3.0,0,
Chris Hubbard,25,PIT,T,15,4,0,0,0,0,0,0,1,0,-7,0,0.0,0,0,0,,,0,
Adam Humphries,23,TAM,WR,15,4,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0.0,0.0,0,
Datone Jones,26,GNB,DE,15,4,0,0,0,0,2,0,0,0,0,0,1.0,22,17,5,3.0,12.0,0,
Zach Line,26,MIN,RB,15,4,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Willie Snead,24,NOR,WR,15,4,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0.0,0.0,0,
Corey White,26,BUF,DB,15,4,2,0,0,0,4,0,0,0,0,0,0.0,30,22,8,0.0,0.0,0,
Cody Davis,27,LAR,DB,15,3,1,29,0,29,3,0,0,0,0,0,0.0,14,9,5,1.0,1.0,0,
Darqueze Dennard,25,CIN,DB,15,3,0,0,0,0,1,0,0,0,0,0,0.0,47,32,15,0.0,1.0,0,
Jake Fisher,23,CIN,T,15,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Tracy Howard,22,CLE,DB,15,3,0,0,0,0,1,0,0,0,0,0,0.0,20,15,5,0.0,0.0,0,
Spencer Paysinger,28,MIA,LB,15,3,0,0,0,0,3,0,0,2,0,0,0.0,59,42,17,0.0,2.0,0,
Kevon Seymour,23,BUF,DB,15,3,0,0,0,0,3,0,0,0,0,0,0.0,22,20,2,0.0,0.0,0,
David Irving,23,DAL,DT,15,2,0,0,0,0,5,4,0,1,0,0,4.0,17,12,5,5.0,15.0,0,
