Player,Age,Team,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
Maurice Harris,24.0,WAS,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Hunter Henry,22.0,SDG,15.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jeff Heuerman,24.0,DEN,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ryan Hewitt,25.0,CIN,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tyler Higbee,23.0,LAR,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rashard Higgins,22.0,CLE,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Josh Hill,26.0,NOR,9.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
T.Y. Hilton,27.0,IND,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Andre Holmes,28.0,OAK,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Austin Hooper,22.0,ATL,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
DeAndre Hopkins,24.0,HOU,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Justin Hunter,25.0,BUF,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Allen Hurns,25.0,JAX,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Dontrelle Inman,27.0,SDG,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
DeSean Jackson,30.0,WAS,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Vincent Jackson,33.0,TAM,5.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jesse James,22.0,PIT,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Alshon Jeffery,26.0,CHI,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Andre Johnson,35.0,TEN,8.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Charles Johnson,27.0,MIN,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dominique Jones,29.0,MIA,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Julio Jones,27.0,ATL,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
T.J. Jones,24.0,DET,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jermaine Kearse,26.0,SEA,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lance Kendricks,28.0,LAR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jeremy Kerley,28.0,SFO,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
Tavarres King,26.0,NYG,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ben Koyack,23.0,JAX,14.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Henry Krieger-Coble,24.0,DEN,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tyler Kroft,24.0,CIN,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Cody Latimer,24.0,DEN,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Khari Lee,24.0,DET,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matt Lengel,26.0,NWE,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Anthony Levine,29.0,BAL,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Taylor Lewan,25.0,TEN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Dezmin Lewis,24.0,BUF,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marcedes Lewis,32.0,JAX,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Roger Lewis,23.0,NYG,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ricardo Louis,22.0,CLE,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Chris Manhertz,24.0,CAR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Marshall,32.0,NYJ,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jalin Marshall,21.0,NYJ,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
Freddie Martino,25.0,TAM,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordan Matthews,24.0,PHI,14.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Rishard Matthews,27.0,TEN,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Vance McDonald,26.0,SFO,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tanner McEvoy,23.0,SEA,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Sean McGrath,29.0,SDG,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Paul McRoberts,24.0,LAR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Zach Miller,32.0,CHI,10.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Malcolm Mitchell,24.0,NWE,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ifeanyi Momah,27.0,ARI,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
David Morgan,23.0,MIN,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Matthew Mulligan,31.0,DET,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Keith Mumphery,24.0,HOU,11.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marcus Murphy,25.0,NOR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Myers,31.0,TAM,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordy Nelson,31.0,GNB,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,AP CPoY-1
Troy Niklas,24.0,ARI,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Roosevelt Nix,24.0,PIT,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nick O'Leary,24.0,BUF,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
James O'Shaughnessy,24.0,KAN,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Olsen,31.0,CAR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
DeVante Parker,23.0,MIA,15.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Quinton Patton,26.0,SFO,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Niles Paul,27.0,WAS,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Logan Paulsen,29.0,CHI,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordan Payton,23.0,CLE,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Charone Peake,24.0,NYJ,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Donald Penn,33.0,OAK,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
Justin Perillo,25.0,GNB,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joshua Perkins,23.0,ATL,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
John Phillips,29.0,2TM,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dennis Pitta,31.0,BAL,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,AP CPoY-3
Walt Powell,25.0,BUF,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
MyCole Pruitt,24.0,2TM,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brian Quick,27.0,LAR,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kalif Raymond,22.0,DEN,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Jordan Reed,26.0,WAS,12.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
Chase Reynolds,29.0,LAR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Mychal Rivera,26.0,OAK,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Andre Roberts,28.0,DET,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Seth Roberts,25.0,OAK,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
A'Shawn Robinson,21.0,DET,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Aldrick Robinson,28.0,ATL,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Allen Robinson,23.0,JAX,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Richard Rodgers,24.0,GNB,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Chester Rogers,22.0,IND,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Jeremy Ross,28.0,ARI,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rashad Ross,26.0,WAS,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Eddie Royal,30.0,CHI,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Kyle Rudolph,27.0,MIN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Greg Salas,28.0,BUF,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Austin Seferian-Jenkins,24.0,2TM,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Anthony Sherman,28.0,KAN,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Cecil Shorts,29.0,TAM,9.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Dion Sims,25.0,MIA,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
DeAndre Smelter,25.0,SFO,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Devin Smith,24.0,NYJ,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Lee Smith,29.0,OAK,4.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rod Smith,24.0,DAL,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Steve Smith Sr.,37.0,BAL,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Torrey Smith,27.0,SFO,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Willie Snead,24.0,NOR,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Neal Sterling,24.0,JAX,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kenny Stills,24.0,MIA,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Luke Stocker,28.0,TAM,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Rod Streater,28.0,SFO,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Devin Street,25.0,IND,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jaelen Strong,22.0,HOU,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Phillip Supernaw,26.0,TEN,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Geoff Swaim,23.0,DAL,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Erik Swoope,24.0,IND,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jacob Tamme,31.0,ATL,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jordan Taylor,24.0,DEN,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Randall Telfer,24.0,CLE,14.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Demaryius Thomas,29.0,DEN,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,PB
Julius Thomas,28.0,JAX,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Michael Thomas,23.0,NOR,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
Mike Thomas,22.0,LAR,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Deonte Thompson,27.0,CHI,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
D.J. Tialavea,25.0,ATL,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Levine Toilolo,25.0,ATL,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Ross Travis,23.0,KAN,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Laquon Treadwell,21.0,MIN,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Paul Turner,23.0,PHI,4.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Will Tye,25.0,NYG,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
C.J. Uzomah,23.0,CIN,10.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Hakeem Valles,24.0,ARI,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nick Vannett,23.0,SEA,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Danny Vitale,23.0,CLE,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Clive Walford,25.0,OAK,15.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Darren Waller,24.0,BAL,12.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Tony Washington,24.0,JAX,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Sammy Watkins,23.0,BUF,8.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Joe Webb,30.0,CAR,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Griff Whalen,26.0,SDG,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Markus Wheaton,25.0,PIT,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Cole Wick,23.0,DET,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Brandon Williams,29.0,SEA,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Kasen Williams,24.0,SEA,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Nick Williams,26.0,ATL,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Terrance Williams,27.0,DAL,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Tyrell Williams,24.0,SDG,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Wendall Williams,26.0,HOU,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Luke Willson,26.0,SEA,11.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Marquess Wilson,24.0,CHI,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
Jason Witten,34.0,DAL,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
Jarius Wright,27.0,MIN,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
League Average,,,,,,,,,44.6,,4.2,8.4,2.0,,
