Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Josh Evans,22,JAX,FS,15,11,0,0,0,0,1,0,0,0,0,0,0.0,58,47,11,0.0,0.0,0,
Sio Moore,23,OAK,RLB,15,11,0,0,0,0,0,1,0,0,0,0,4.5,50,38,12,6.0,9.0,0,
Delanie Walker,29,TEN,TE,15,11,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
Vince Williams,24,PIT,LILB,15,11,0,0,0,0,0,0,0,0,0,0,0.0,53,40,13,4.0,0.0,0,
Jason Worilds,25,PIT,ROLB,15,11,0,0,0,0,0,2,0,0,0,0,8.0,63,43,20,10.0,23.0,0,
James Harrison,35,CIN,LLB,15,10,1,9,0,9,1,0,0,1,0,0,2.0,31,16,15,5.0,6.0,0,
Trumaine McBride,28,NYG,LCB,15,10,2,17,0,17,15,1,1,0,0,0,0.0,37,32,5,1.0,0.0,0,
C.J. Spiller,26,BUF,RB,15,10,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0.0,0.0,0,
Melvin White,23,CAR,RCB,15,10,2,9,1,8,5,1,0,0,0,0,0.0,47,40,7,1.0,0.0,0,
Tyson Jackson,27,KAN,LDE,15,9,0,0,0,0,3,0,0,0,0,0,4.0,34,25,9,3.0,3.0,0,
Erik Lorig,27,TAM,RB,15,9,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,,,0,
Will Blackmon,29,JAX,LCB,15,8,1,1,0,1,11,2,0,1,21,1,1.0,41,31,10,3.0,0.0,0,
Reed Doughty,31,WAS,SS,15,8,1,25,0,25,2,0,0,0,0,0,0.0,80,47,33,1.0,0.0,0,
Ryan Griffin,23,HOU,TE,15,8,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0.0,0.0,0,
Rashad Jennings,28,OAK,RB,15,8,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
Darryl Sharpton,25,HOU,LILB,15,8,0,0,0,0,1,2,0,0,0,0,0.0,87,56,31,2.0,4.0,0,
Malcolm Smith,24,SEA,RLB,15,8,2,69,1,37,4,1,0,0,0,0,1.0,54,34,20,5.0,1.0,0,
Akeem Dent,26,ATL,MLB,15,7,0,0,0,0,1,0,0,0,0,0,1.5,51,26,25,5.0,2.0,0,
Kelvin Sheppard,25,IND,LILB,15,7,0,0,0,0,1,0,0,0,0,0,1.0,46,20,26,3.0,2.0,0,
Josh Bynes,24,BAL,ROLB,15,6,0,0,0,0,3,0,0,0,0,0,0.0,45,22,23,1.0,1.0,0,
Chris Ivory,25,NYJ,RB,15,6,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0,
John Kuhn,31,GNB,RB,15,6,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0,
Dexter McCluster,24,KAN,WR,15,6,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2"
John Phillips,26,SDG,TE,15,6,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0.0,0.0,0,
Bobby Rainey,26,2TM,RB,15,6,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
Will Johnson,24,PIT,RB,15,5,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0.0,0.0,0,
Jermaine Kearse,23,SEA,WR,15,5,0,0,0,0,0,0,1,1,0,0,0.0,5,4,1,0.0,0.0,1,
Stacy McGee,23,OAK,LDT,15,5,0,0,0,0,0,0,0,1,3,0,0.5,20,14,6,2.0,5.0,0,
Jack Doyle,23,IND,TE,15,4,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
Khaseem Greene,24,CHI,LB,15,4,1,49,0,49,1,1,0,0,0,0,0.0,28,21,7,3.0,6.0,0,
Nate Irving,25,DEN,LB,15,4,0,0,0,0,1,0,0,0,0,0,1.0,41,29,12,8.0,3.0,0,
Jamari Lattimore,25,GNB,LB,15,4,0,0,0,0,1,1,0,0,0,0,2.0,35,24,11,3.0,2.0,0,
Matthew Mulligan,28,NWE,TE,15,4,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,,,0,
Niles Paul,24,WAS,WR,15,4,0,0,0,0,0,0,0,1,0,0,0.0,12,9,3,0.0,0.0,0,
Jacquizz Rodgers,23,ATL,RB,15,4,0,0,0,0,0,0,1,0,0,0,0.0,3,2,1,0.0,0.0,0,
Ace Sanders,22,JAX,WR,15,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Darren Sproles,30,NOR,RB,15,4,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0.0,0.0,0,
Robert Ayers,28,DEN,DE,15,3,0,0,0,0,0,1,0,0,0,0,5.5,29,23,6,7.0,10.0,0,
Allen Bailey,24,KAN,DE,15,3,0,0,0,0,2,0,0,0,0,0,1.0,30,25,5,1.0,2.0,0,
Chris Baker,26,WAS,DE,15,3,0,0,0,0,1,0,0,0,0,0,1.0,27,16,11,5.0,6.0,0,
Jasper Brinkley,28,ARI,LB,15,3,0,0,0,0,1,0,0,0,0,0,0.0,27,23,4,4.0,2.0,0,
Landon Cohen,27,2TM,DT,15,3,0,0,0,0,0,0,0,0,0,0,0.0,15,9,6,1.0,0.0,0,
Elvis Dumervil,29,BAL,LB,15,3,0,0,0,0,2,2,0,0,0,0,9.5,31,18,13,8.0,15.0,0,
Duron Harmon,22,NWE,DB,15,3,2,44,0,42,4,0,0,0,0,0,0.0,31,24,7,0.0,0.0,0,
Jerrel Jernigan,24,NYG,WR,15,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Barkevious Mingo,23,CLE,LB,15,3,0,0,0,0,4,0,0,0,0,0,5.0,42,29,13,9.0,12.0,0,
Dante Rosario,29,CHI,TE,15,3,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0.0,0.0,0,
Eddie Royal,27,SDG,WR,15,3,0,0,0,0,0,1,1,0,0,0,0.0,1,1,0,0.0,0.0,0,
Dekoda Watson,25,TAM,LB,15,3,1,0,0,0,1,1,0,1,0,0,2.0,42,33,9,5.0,4.0,0,
Cliff Avril,27,SEA,DE,15,2,0,0,0,0,4,6,0,1,0,0,8.0,20,14,6,4.0,14.0,0,
Corbin Bryant,25,BUF,DT,15,2,0,0,0,0,0,0,0,0,0,0,1.0,14,7,7,4.0,2.0,0,
Tandon Doss,24,BAL,WR,15,2,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0,
John Hughes,25,CLE,DT,15,2,0,0,0,0,2,0,0,1,0,0,1.0,34,15,19,2.0,1.0,0,
Tony Jerod-Eddie,23,SFO,DE,15,2,1,6,0,6,2,0,0,1,0,0,0.0,28,21,7,2.0,3.0,0,
Sean Lissemore,26,SDG,NT,15,2,1,0,1,0,1,0,0,0,0,0,2.0,24,18,6,3.0,3.0,0,
O'Brien Schofield,26,SEA,LB,15,2,0,0,0,0,0,0,0,0,0,0,1.0,8,7,1,3.0,3.0,0,
J.T. Thomas,25,JAX,LB,15,2,0,0,0,0,0,1,0,0,0,0,0.0,23,18,5,2.0,0.0,1,
Jarius Wynn,27,2TM,DE,15,2,0,0,0,0,2,0,0,0,0,0,2.0,11,8,3,4.0,3.0,0,
Tank Carder,24,CLE,LB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,15,9,6,0.0,0.0,0,
James Casey,29,PHI,TE,15,1,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0.0,0.0,0,
Chimdi Chekwa,25,OAK,DB,15,1,0,0,0,0,0,0,0,1,0,0,0.0,23,19,4,0.0,0.0,0,
Andre Ellington,24,ARI,RB,15,1,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0.0,0.0,0,
Dane Fletcher,27,NWE,DE,15,1,0,0,0,0,0,1,0,0,0,0,2.0,26,15,11,2.0,3.0,0,
Terence Garvin,22,PIT,LB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,11,11,0,0.0,0.0,0,
Clinton McDonald,26,SEA,DT,15,1,1,3,0,3,2,0,0,2,0,0,5.5,35,19,16,7.0,14.0,0,
Sherrick McManis,26,CHI,DB,15,1,0,0,0,0,1,0,0,0,0,0,0.0,10,8,2,0.0,0.0,0,
Daniel Thomas,26,MIA,RB,15,1,0,0,0,0,0,0,0,1,0,0,0.0,3,3,0,0.0,0.0,0,
Justin Tuggle,23,HOU,LB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,15,13,2,0.0,0.0,0,
Daren Bates,23,STL,LB,15,0,0,0,0,0,0,0,0,1,11,1,0.0,5,5,0,0.0,0.0,0,
Michael Buchanan,22,NWE,DE,15,0,0,0,0,0,0,0,0,1,0,0,2.0,9,7,2,2.0,5.0,0,
Mike Catapano,23,KAN,DE,15,0,0,0,0,0,0,0,0,0,0,0,1.0,4,3,1,1.0,3.0,0,
Tashard Choice,29,2TM,RB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,5,4,1,0.0,0.0,0,
Kurt Coleman,25,PHI,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,14,13,1,0.0,0.0,0,
Jack Crawford,25,OAK,DE,15,0,0,0,0,0,0,0,0,0,0,0,0.0,16,9,7,1.0,2.0,0,
Demarcus Dobbs,26,SFO,DE,15,0,0,0,0,0,1,0,0,0,0,0,0.0,14,6,8,0.0,2.0,0,
Nate Ebner,25,NWE,DB,15,0,0,0,0,0,0,0,0,2,0,0,0.0,9,3,6,0.0,0.0,0,
Dylan Gandy,31,DET,G,15,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Domenik Hixon,29,CAR,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Trindon Holliday,27,DEN,WR,15,0,0,0,0,0,0,0,5,3,0,0,0.0,0,0,0,0.0,0.0,0,
Israel Idonije,33,DET,DE,15,0,0,0,0,0,0,0,0,0,0,0,0.5,11,7,4,5.0,6.0,0,
Jeremy Lane,23,SEA,DB,15,0,0,0,0,0,4,0,1,0,0,0,0.0,25,18,7,1.0,0.0,0,
Ellis Lankster,26,NYJ,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,18,16,2,0.0,0.0,0,
Cliff Matthews,24,ATL,DE,15,0,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0.0,0.0,0,
Albert McClellan,27,BAL,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,12,12,0,0.0,0.0,0,
Danny McCray,25,DAL,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0.0,1.0,0,
Brandon McGee,23,STL,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,14,11,3,0.0,0.0,0,
Damontre Moore,21,NYG,DE,15,0,0,0,0,0,1,1,0,0,0,0,0.0,11,9,2,0.0,3.0,0,
Chris Polk,24,PHI,RB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0.0,0.0,0,
Antone Smith,28,ATL,RB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,11,10,1,0.0,0.0,0,
B.W. Webb,23,DAL,DB,15,0,0,0,0,0,1,0,0,0,0,0,0.0,16,13,3,0.0,0.0,0,
Don Barclay,24,GNB,RT,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Mark Barron,24,TAM,SS,14,14,2,3,0,3,7,0,0,1,0,0,2.0,88,70,18,3.0,3.0,0,
Duane Brown,28,HOU,LT,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,PB
Reggie Bush,28,DET,RB,14,14,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0.0,0.0,0,
Jermaine Gresham,25,CIN,TE,14,14,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0.0,0.0,0,
Michael Griffin,28,TEN,FS,14,14,1,0,0,0,4,2,0,1,0,0,0.0,82,61,21,1.0,1.0,0,
Geno Hayes,26,JAX,LILB,14,14,2,39,0,28,4,1,0,0,0,0,1.0,77,58,19,2.0,2.0,0,
Kareem Jackson,25,HOU,LCB,14,14,0,0,0,0,9,0,0,1,0,0,0.0,56,51,5,1.0,0.0,0,
Malcolm Jenkins,26,NOR,FS,14,14,2,35,0,31,6,2,0,0,0,0,2.5,68,44,24,4.0,3.0,0,
Calvin Johnson,28,DET,WR,14,14,0,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-1"
Charles Johnson,27,CAR,LDE,14,14,0,0,0,0,0,1,0,1,0,0,11.0,31,25,6,13.0,17.0,0,
James Jones,29,GNB,WR,14,14,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0,
Ray McDonald,29,SFO,LDE,14,14,0,0,0,0,1,0,0,0,0,0,3.5,37,29,8,6.0,7.0,0,
Heath Miller,31,PIT,TE,14,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Roy Miller,26,JAX,NT,14,14,0,0,0,0,0,0,0,0,0,0,0.0,24,19,5,3.0,1.0,0,
DeMarco Murray,25,DAL,RB,14,14,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0.0,0.0,0,PB
Adrian Peterson,28,MIN,RB,14,14,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2"
Brandon Pettigrew,28,DET,TE,14,14,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0,
Mike Pouncey,24,MIA,C,14,14,0,0,0,0,0,0,1,0,-18,0,0.0,0,0,0,0.0,0.0,0,PB
Craig Robertson,25,CLE,LILB,14,14,1,12,0,12,3,1,0,1,7,0,3.0,85,57,28,4.0,4.0,0,
Ahtyba Rubin,27,CLE,LDE,14,14,0,0,0,0,0,0,0,0,0,0,2.0,52,25,27,3.0,5.0,0,
Sam Shields,26,GNB,RCB,14,14,4,3,0,7,16,0,0,0,12,0,0.0,61,51,10,0.0,1.0,0,
Kenny Vaccaro,22,NOR,SS,14,14,1,29,0,29,8,1,0,0,0,0,1.0,79,62,17,4.0,3.0,0,AP DRoY-3
Bobby Wagner,23,SEA,MLB,14,14,2,9,0,9,7,0,0,1,0,0,5.0,120,72,48,4.0,6.0,0,
Andrew Whitworth,32,CIN,LT,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Aaron Williams,23,BUF,SS,14,14,4,43,0,34,11,1,0,0,0,0,0.0,82,60,22,2.0,0.0,0,
Patrick Willis,28,SFO,RILB,14,14,0,0,0,0,1,2,0,0,0,0,3.0,104,82,22,10.0,5.0,0,PB
Stefen Wisniewski,24,OAK,C,14,14,0,0,0,0,0,0,3,0,-4,0,0.0,0,0,0,0.0,0.0,0,
Robert Woods,21,BUF,WR,14,14,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
Russell Allen,27,JAX,ROLB,14,13,0,0,0,0,0,0,0,2,0,0,1.0,64,46,18,4.0,1.0,0,
Quinton Coples,23,NYJ,LOLB,14,13,0,0,0,0,2,1,0,0,0,0,4.5,39,25,14,11.0,19.0,0,
Mike DeVito,29,KAN,RDE,14,13,0,0,0,0,1,0,0,0,0,0,0.0,28,18,10,1.0,0.0,0,
Eric Fisher,22,KAN,RT,14,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
Arthur Jones,27,BAL,LDE,14,13,0,0,0,0,0,0,0,0,0,0,4.0,53,28,25,8.0,7.0,0,
Joe Mays,28,HOU,RILB,14,13,0,0,0,0,3,0,0,0,0,0,1.0,67,42,25,6.0,4.0,1,
Bruce Miller,26,SFO,RB,14,13,0,0,0,0,0,0,1,0,0,0,0.0,3,2,1,0.0,0.0,0,
Ezekiel Ansah,24,DET,LDE,14,12,0,0,0,0,1,2,0,0,0,0,8.0,32,19,13,7.0,11.0,0,
Victor Cruz,27,NYG,WR,14,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Erin Henderson,27,MIN,MLB,14,12,2,19,0,10,3,1,0,0,0,0,4.0,113,70,43,12.0,6.0,0,
Quintin Mikell,33,CAR,SS,14,12,0,0,0,0,6,2,0,1,0,0,3.0,59,41,18,2.0,2.0,0,
Zac Stacy,22,STL,RB,14,12,0,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0.0,0.0,0,
Steve Gregory,30,NWE,SS,14,11,0,0,0,0,3,0,0,0,0,0,1.0,79,50,29,0.0,2.0,0,
Shea McClellin,24,CHI,LDE,14,10,0,0,0,0,0,0,0,1,0,0,4.0,30,14,16,5.0,11.0,0,
Steve McLendon,27,PIT,NT,14,10,0,0,0,0,0,1,0,0,0,0,0.0,33,20,13,2.0,2.0,0,
Dan Williams,26,ARI,NT,14,10,1,2,1,2,3,0,0,0,0,0,1.0,23,15,8,1.0,5.0,0,
Wesley Woodyard,27,DEN,LILB,14,10,1,0,0,0,4,2,0,0,0,0,1.5,84,48,36,3.0,9.0,0,
Cortez Allen,25,PIT,LCB,14,8,2,43,1,40,13,0,0,0,0,0,0.0,51,44,7,1.0,0.0,0,
Jarvis Jones,24,PIT,OLB,14,8,0,0,0,0,4,0,0,0,0,0,1.0,41,31,10,4.0,3.0,0,
Trent Richardson,23,IND,RB,14,8,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
Patrick DiMarco,24,ATL,RB,14,7,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Josh Morgan,28,WAS,WR,14,7,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,,,0,
Isaac Sopoaga,32,2TM,DT,14,9,0,0,0,0,1,0,0,0,0,0,1.0,12,8,4,2.0,1.0,0,
Ben Tate,25,HOU,RB,14,7,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0.0,0.0,0,
Paris Lenon,36,DEN,MLB,14,6,0,0,0,0,2,0,0,0,0,0,0.0,22,16,6,0.0,0.0,0,
Stevan Ridley,24,NWE,RB,14,6,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,,,0,
Drayton Florence,33,CAR,DB,14,5,2,40,1,38,9,0,1,0,0,0,0.0,26,19,7,0.0,0.0,0,
Ed Reed,35,2TM,FS,14,10,3,49,0,25,4,0,0,0,0,0,0.0,38,27,11,2.0,0.0,0,
Cole Beasley,24,DAL,WR,14,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Davone Bess,28,CLE,WR,14,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Don Carey,26,DET,DB,14,3,0,0,0,0,1,1,0,0,0,0,0.0,30,24,6,6.0,0.0,0,
Fred Evans,30,MIN,DT,14,3,0,0,0,0,3,1,0,0,0,0,0.0,20,16,4,3.0,1.0,0,
Josh Hill,23,NOR,TE,14,3,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
Dre Kirkpatrick,24,CIN,DB,14,3,3,21,1,21,5,0,0,1,9,0,1.0,30,23,7,1.0,1.0,0,
Andy Mulumba,23,GNB,LB,14,3,0,0,0,0,0,0,0,1,0,0,1.0,30,15,15,2.0,1.0,0,
Stephen Nicholas,30,ATL,LB,14,3,0,0,0,0,1,1,0,0,0,0,1.0,35,21,14,2.0,1.0,0,
Coty Sensabaugh,25,TEN,DB,14,3,0,0,0,0,7,0,0,2,0,0,0.0,31,26,5,1.0,0.0,0,
Alameda Ta'amu,23,ARI,DT,14,3,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,2.0,1.0,0,
Winston Guy,23,JAX,DB,14,2,0,0,0,0,1,1,0,0,0,0,1.0,29,22,7,0.0,1.0,0,
John Lotulelei,22,2TM,LB,14,2,0,0,0,0,0,1,0,0,0,0,0.0,12,8,4,1.0,0.0,0,
Devin Taylor,24,DET,DE,14,2,0,0,0,0,1,2,0,0,0,0,2.5,14,9,5,2.0,7.0,0,
Shamarko Thomas,22,PIT,DB,14,2,0,0,0,0,0,0,0,0,0,0,0.0,29,22,7,1.0,3.0,0,
Kayvon Webster,22,DEN,DB,14,2,1,10,0,10,9,1,0,0,0,0,0.0,41,37,4,1.0,0.0,0,
Fozzy Whittaker,24,2TM,RB,14,2,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
Michael Cox,25,NYG,RB,14,1,0,0,0,0,0,0,0,1,0,0,0.0,3,3,0,0.0,0.0,0,
Jacoby Ford,26,OAK,WR,14,1,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0.0,0.0,0,
Najee Goode,24,PHI,LB,14,1,0,0,0,0,4,0,0,1,2,1,1.0,21,15,6,1.0,1.0,0,
Malliciah Goodman,23,ATL,DE,14,1,0,0,0,0,0,0,0,2,13,0,0.0,8,5,3,1.0,1.0,0,
Jason Snelling,30,ATL,RB,14,1,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0.0,0.0,0,
Ryan Taylor,26,GNB,TE,14,1,0,0,0,0,0,0,1,1,0,0,0.0,2,2,0,0.0,0.0,0,
Seyi Ajirotutu,26,SDG,WR,14,0,0,0,0,0,0,1,0,0,0,0,0.0,15,15,0,0.0,0.0,0,
Colt Anderson,28,PHI,DB,14,0,0,0,0,0,1,1,0,0,0,0,0.0,11,9,2,0.0,0.0,0,
Nick Barnett,32,WAS,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,12,7,5,1.0,0.0,0,
Antwon Blake,23,PIT,DB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0.0,0.0,0,
Kyle Bosworth,27,DAL,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0.0,0.0,0,
Arthur Brown,20,BAL,LB,14,0,0,0,0,0,0,1,0,0,0,0,0.5,15,11,4,0.0,3.0,0,
Sergio Brown,25,IND,DB,14,0,0,0,0,0,0,0,0,2,6,0,0.0,9,7,2,1.0,1.0,0,
Benny Cunningham,23,STL,RB,14,0,0,0,0,0,0,0,2,1,0,0,0.0,2,2,0,0.0,0.0,0,
Vinny Curry,25,PHI,DE,14,0,0,0,0,0,2,0,0,0,0,0,4.0,22,17,5,5.0,7.0,0,
Toby Gerhart,26,MIN,RB,14,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
William Hayes,28,STL,DE,14,0,1,5,0,5,3,0,0,2,0,0,5.0,28,21,7,9.0,11.0,0,
Kevin Huber,28,CIN,P,14,0,0,0,0,0,0,0,1,1,-15,0,0.0,0,0,0,0.0,0.0,0,
Michael Mauti,23,MIN,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,13,12,1,0.0,0.0,0,
Louis Murphy,26,NYG,WR,14,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Kassim Osgood,33,SFO,WR,14,0,0,0,0,0,0,0,0,1,0,1,0.0,10,7,3,0.0,0.0,0,
Ryan Quigley,23,NYJ,P,14,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
Theo Riddick,22,DET,RB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0.0,0.0,0,
Jordan Senn,29,CAR,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0.0,0.0,0,
Russell Shepard,23,TAM,WR,14,0,0,0,0,0,0,1,0,0,0,0,0.0,6,6,0,0.0,0.0,0,
Le'Veon Bell,21,PIT,RB,13,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Morgan Burnett,24,GNB,SS,13,13,0,0,0,0,6,0,0,3,12,1,0.0,96,60,36,0.0,0.0,0,
Bradley Fletcher,27,PHI,LCB,13,13,2,30,0,25,15,1,0,1,0,0,0.0,70,62,8,0.0,0.0,0,
Brandon Flowers,27,KAN,LCB,13,13,1,32,0,32,8,0,0,0,0,0,1.0,68,63,5,3.0,3.0,0,PB
Mike Glennon,24,TAM,QB,13,13,0,0,0,0,0,0,7,3,-16,0,0.0,0,0,0,0.0,0.0,0,
Dashon Goldson,29,TAM,FS,13,13,1,0,0,0,8,1,0,1,0,0,0.0,72,54,18,1.0,0.0,0,
Robert Griffin III,23,WAS,QB,13,13,0,0,0,0,0,0,11,2,-36,0,0.0,0,0,0,0.0,0.0,0,
Letroy Guion,26,MIN,LDT,13,13,0,0,0,0,1,1,0,1,0,0,1.0,21,10,11,3.0,1.0,0,
Rey Maualuga,26,CIN,MLB,13,13,1,14,0,14,2,0,0,0,0,0,1.0,75,52,23,0.0,1.0,0,
Brandon Meriweather,29,WAS,FS,13,13,2,62,0,32,3,1,0,1,0,0,1.0,69,53,16,3.0,2.0,0,
Terence Newman,35,CIN,LCB,13,13,2,8,0,9,11,0,0,1,58,1,0.0,52,45,7,4.0,0.0,0,
Jamarca Sanford,28,MIN,SS,13,13,0,0,0,0,1,2,0,1,0,0,0.0,75,58,17,2.0,1.0,0,
Jabaal Sheard,24,CLE,ROLB,13,13,0,0,0,0,4,1,0,1,0,0,5.5,36,19,17,5.0,9.0,0,
Aqib Talib,27,NWE,LCB,13,13,4,12,0,14,14,1,0,1,0,0,0.0,41,35,6,1.0,0.0,0,"PB,AP-2"
Manti Te'o,22,SDG,LILB,13,13,0,0,0,0,4,0,0,0,0,0,0.0,61,41,20,6.0,0.0,0,
Max Unger,27,SEA,C,13,13,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0,PB
DeMarcus Ware,31,DAL,RDE,13,13,1,0,0,0,2,0,0,1,0,0,6.0,40,28,12,9.0,12.0,0,
Wes Welker,32,DEN,WR,13,13,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0,
Roddy White,32,ATL,WR,13,13,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
K.J. Wright,24,SEA,RLB,13,13,0,0,0,0,4,0,0,1,0,0,1.5,80,46,34,4.0,2.0,0,
Shareece Wright,26,SDG,RCB,13,13,1,41,0,41,9,0,0,0,0,0,0.0,56,54,2,1.0,0.0,0,
Donald Butler,25,SDG,RILB,13,12,1,30,0,30,4,1,0,1,0,0,0.5,84,71,13,4.0,1.0,0,
Dee Milliner,22,NYJ,RCB,13,12,3,31,0,19,17,0,0,0,0,0,0.0,56,45,11,1.0,0.0,0,
Garrett Graham,27,HOU,TE,13,11,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0,
Tyrann Mathieu,21,ARI,FS,13,11,2,7,0,7,9,1,0,0,0,0,1.0,68,65,3,6.0,3.0,0,AP DRoY-4
Tarell Brown,28,SFO,RCB,13,10,0,0,0,0,10,0,0,2,16,0,0.0,32,29,3,0.0,0.0,0,
Nick Foles,24,PHI,QB,13,10,0,0,0,0,0,0,4,1,-10,0,0.0,0,0,0,0.0,0.0,0,PB
Sammie Lee Hill,27,TEN,LDT,13,10,0,0,0,0,5,0,0,1,0,0,0.0,25,17,8,,,0,
Rob Housler,25,ARI,TE,13,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
Jason Hunter,30,OAK,RDE,13,10,0,0,0,0,2,1,0,1,15,0,3.0,27,19,8,4.0,7.0,0,
Stephen Paea,25,CHI,RDT,13,10,0,0,0,0,3,0,0,0,0,0,1.5,23,11,12,3.0,2.0,0,
Alfonzo Dennard,24,NWE,RCB,13,9,1,0,0,0,8,0,0,0,0,0,0.0,40,34,6,0.0,0.0,0,
John Carlson,29,MIN,TE,13,8,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0.0,0.0,0,
