Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Demario Davis,23,NYJ,LB,16,3,0.0,0.0,0.0,0.0,0,0,0,1,-4,0,0.0,36,31,5,1.0,0.0,0.0,
Michael Floyd,23,ARI,WR,16,3,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
Rex Hadnot,30,SDG,G,16,3,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
James Ihedigbo,29,BAL,DB,16,3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,25,18,7,4.0,4.0,0.0,
Ricky Jean-Francois,26,SFO,DT,16,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0,22,12,10,4.0,2.0,0.0,
Trumaine Johnson,22,STL,DB,16,3,2.0,4.0,0.0,4.0,8,0,0,0,0,0,0.0,31,29,2,2.0,0.0,0.0,
Jacoby Jones,28,BAL,WR,16,3,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-1"
Taylor Mays,24,CIN,DB,16,3,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,22,14,8,0.0,0.0,0.0,
Corey McIntyre,33,BUF,FB,16,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6,3,3,0.0,0.0,0.0,
Earl Mitchell,25,HOU,DT,16,3,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,31,19,12,1.0,1.0,0.0,
Ryan Mundy,27,PIT,DB,16,3,0.0,0.0,0.0,0.0,2,0,0,1,0,0,0.0,39,31,8,3.0,0.0,0.0,
Spencer Paysinger,24,NYG,LB,16,3,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0.0,39,27,12,2.0,0.0,0.0,
Mike Peterson,36,ATL,LB,16,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,14,10,4,2.0,4.0,0.0,
Craig Robertson,24,CLE,LB,16,3,2.0,1.0,0.0,1.0,3,0,0,2,2,0,1.0,93,62,31,4.0,3.0,0.0,
Coty Sensabaugh,24,TEN,DB,16,3,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,31,22,9,0.0,0.0,0.0,
Malcolm Smith,23,SEA,LB,16,3,0.0,0.0,0.0,0.0,2,0,0,1,0,1,0.0,22,12,10,2.0,0.0,0.0,
Brandon Tate,25,CIN,WR,16,3,0.0,0.0,0.0,0.0,0,0,4,2,0,0,0.0,1,1,0,0.0,0.0,0.0,
Cam Thomas,26,SDG,DT,16,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,20,14,6,1.0,1.0,0.0,
John Wendling,29,DET,DB,16,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,29,23,6,0.0,0.0,0.0,
Jason Worilds,24,PIT,DE,16,3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,5.0,27,23,4,6.0,9.0,0.0,
Quinton Coples,22,NYJ,DE,16,2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,5.5,30,22,8,9.0,14.0,0.0,
Josh Cribbs,29,CLE,WR,16,2,0.0,0.0,0.0,0.0,0,0,6,2,-18,0,0.0,9,8,1,0.0,0.0,0.0,PB
James Hanna,23,DAL,TE,16,2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,6,4,2,0.0,0.0,0.0,
Ryan Harris,27,HOU,T,16,2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Kelvin Hayden,29,CHI,DB,16,2,1.0,39.0,0.0,39.0,5,0,0,4,15,0,0.0,37,26,11,0.0,0.0,0.0,
Mark Herzlich,25,NYG,LB,16,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,30,22,8,0.0,0.0,0.0,
John Hughes,24,CLE,DT,16,2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,3.0,34,18,16,4.0,3.0,0.0,
Melvin Ingram,23,SDG,LB,16,2,0.0,0.0,0.0,0.0,5,1,0,0,0,0,1.0,41,27,14,4.0,3.0,0.0,
Mike Mitchell,25,OAK,DB,16,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,41,32,9,2.0,6.0,0.0,
Randy Moss,35,SFO,WR,16,2,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Ashlee Palmer,26,DET,LB,16,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,25,23,2,2.0,0.0,0.0,
Jason Phillips,26,CAR,LB,16,2,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,23,19,4,1.0,0.0,0.0,
Tim Shaw,28,TEN,LB,16,2,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,44,30,14,2.0,0.0,0.0,
Jason Snelling,29,ATL,RB,16,2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,6,6,0,0.0,0.0,0.0,
Rod Streater,24,OAK,WR,16,2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Jason Trusnik,28,MIA,DE,16,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,25,17,8,1.0,0.0,0.0,
Mitch Unrein,25,DEN,DE,16,2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,20,12,8,0.0,3.0,0.0,
David Wilson,21,NYG,RB,16,2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,,,0.0,AP-2
Danny Woodhead,27,NWE,RB,16,2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,,,0.0,
Ahmad Black,23,TAM,DB,16,1,2.0,34.0,0.0,34.0,5,1,0,0,0,0,0.0,36,30,6,0.0,1.0,0.0,
Chykie Brown,26,BAL,DB,16,1,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0.0,25,21,4,1.0,0.0,0.0,
Jarrett Bush,28,GNB,DB,16,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,20,16,4,0.0,0.0,0.0,
Victor Butler,25,DAL,LB,16,1,0.0,0.0,0.0,0.0,3,2,0,1,0,0,3.0,25,21,4,3.0,5.0,0.0,
Nick Eason,32,ARI,DT,16,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,9,6,3,1.0,4.0,0.0,
Fred Evans,29,MIN,DT,16,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0,2.0,24,16,8,5.0,3.0,0.0,
Moise Fokou,27,IND,LB,16,1,0.0,0.0,0.0,0.0,2,1,0,0,0,0,1.0,43,31,12,2.0,4.0,0.0,
L.J. Fort,22,CLE,LB,16,1,1.0,10.0,0.0,10.0,3,0,0,0,0,0,1.0,20,13,7,1.0,2.0,0.0,
Gary Gibson,30,TAM,DT,16,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,18,14,4,3.0,1.0,0.0,
Everson Griffen,25,MIN,DE,16,1,1.0,29.0,1.0,29.0,2,0,0,2,5,0,8.0,27,24,3,11.0,20.0,0.0,
Will Herring,29,NOR,LB,16,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,13,10,3,0.0,0.0,0.0,
Vonnie Holliday,37,ARI,DE,16,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,13,6,7,1.0,2.0,0.0,
Josh Hull,25,STL,LB,16,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,8,7,1,1.0,0.0,0.0,
Karl Klug,24,TEN,DT,16,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,3.5,7,4,3,3.0,6.0,0.0,
Jim Leonhard,30,DEN,DB,16,1,2.0,0.0,0.0,0.0,2,0,1,1,0,0,0.0,18,13,5,1.0,0.0,0.0,
Keshawn Martin,22,HOU,WR,16,1,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Mike Martin,22,TEN,DT,16,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,37,22,15,6.0,7.0,0.0,
Casey Matthews,23,PHI,LB,16,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,11,10,1,0.0,0.0,0.0,
Jeromy Miles,25,CIN,DB,16,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,28,21,7,0.0,1.0,0.0,
Mike Morgan,24,SEA,LB,16,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,19,11,8,1.0,0.0,0.0,
Santana Moss,33,WAS,WR,16,1,0.0,0.0,0.0,0.0,0,0,2,1,-4,0,0.0,0,0,0,0.0,0.0,0.0,
Rueben Randle,21,NYG,WR,16,1,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Vincent Rey,25,CIN,LB,16,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,21,16,5,1.0,1.0,0.0,
Justin Rogers,24,BUF,DB,16,1,1.0,-1.0,0.0,-1.0,5,0,1,0,0,0,0.0,37,32,5,2.0,0.0,0.0,
Bryan Scott,31,BUF,LB,16,1,4.0,66.0,1.0,32.0,8,1,0,2,8,0,0.0,67,48,19,0.0,1.0,0.0,
Andy Studebaker,27,KAN,LB,16,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,9,8,1,0.0,0.0,0.0,
Ryan Taylor,25,GNB,TE,16,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,8,6,2,0.0,0.0,0.0,
Anthony Walters,24,CHI,DB,16,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,15,13,2,2.0,0.0,0.0,
Danny Ware,27,TAM,RB,16,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,
Eric Weems,27,CHI,WR,16,1,0.0,0.0,0.0,0.0,0,0,1,3,1,0,0.0,8,5,3,0.0,0.0,0.0,
Danny Aiken,24,NWE,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
David Akers,38,SFO,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,
Lorenzo Alexander,29,WAS,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,1,7,0,2.5,46,34,12,3.0,12.0,0.0,PB
Anthony Allen,24,BAL,RB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,12,11,1,0.0,0.0,0.0,
Bryan Anger,24,JAX,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0.0,
Matt Asiata,25,MIN,RB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,4,3,1,0.0,0.0,0.0,
David Ausberry,25,OAK,WR,16,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,6,3,3,1.0,0.0,0.0,
Johnson Bademosi,22,CLE,DB,16,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,21,16,5,0.0,0.0,0.0,
Dan Bailey,24,DAL,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Christian Ballard,23,MIN,DT,16,0,0.0,0.0,0.0,0.0,0,0,1,2,0,0,1.0,16,10,6,1.0,5.0,0.0,
Joique Bell,26,DET,RB,16,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,4,4,0,0.0,0.0,0.0,
Nick Bellore,23,NYJ,LB,16,0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,10,8,2,0.0,0.0,0.0,
Justin Bethel,22,ARI,DB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,13,12,1,0.0,0.0,0.0,
Antwon Blake,22,JAX,DB,16,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,12,10,2,0.0,1.0,0.0,
Omar Bolden,24,DEN,DB,16,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0.0,13,12,1,0.0,0.0,0.0,
Matthew Bosher,25,ATL,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,4,2,2,0.0,0.0,0.0,
Stewart Bradley,29,ARI,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,11,9,2,0.0,1.0,0.0,
Aaron Brewer,22,DEN,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0.0,
Beau Brinkley,22,TEN,TE,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,5,2,3,0.0,0.0,0.0,
Tramaine Brock,24,SFO,DB,16,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,16,14,2,0.0,0.0,0.0,
Richie Brockel,26,CAR,TE,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,1,2,0.0,0.0,0.0,
Sergio Brown,24,IND,DB,16,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,11,7,4,0.0,0.0,0.0,
David Bruton,25,DEN,DB,16,0,1.0,-2.0,0.0,-2.0,1,0,0,0,0,0,0.0,5,5,0,0.0,1.0,0.0,
Josh Bush,23,NYJ,DB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,11,9,2,0.0,0.0,0.0,
Rafael Bush,25,NOR,DB,16,0,1.0,40.0,0.0,40.0,1,1,0,2,1,0,0.0,19,15,4,0.0,0.0,0.0,
Jeremy Cain,32,JAX,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0.0,
Alex Carrington,25,BUF,DE,16,0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,2.0,18,12,6,6.0,3.0,0.0,
Tyler Clutts,28,HOU,RB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,
Justin Cole,25,STL,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,7,6,1,0.0,0.0,0.0,
Britton Colquitt,27,DEN,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Jon Condo,31,OAK,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,1,3,0,0.0,5,4,1,0.0,0.0,0.0,
Sean Considine,30,BAL,DB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,9,7,2,0.0,0.0,0.0,
Jim Cordle,25,NYG,T,16,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Morgan Cox,26,BAL,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0.0,
Perrish Cox,25,SFO,DB,16,0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,20,17,3,0.0,0.0,0.0,
Tyrone Crawford,23,DAL,DE,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,20,16,4,1.0,4.0,0.0,
Mason Crosby,28,GNB,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,
Phil Dawson,37,CLE,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,1,,,0.0,"PB,AP-2"
Larry Dean,24,MIN,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6,5,1,0.0,0.0,0.0,
John Denney,34,MIA,LS,16,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,PB
Zak DeOssie,28,NYG,LB,16,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,8,7,1,0.0,0.0,0.0,
Anthony Dixon,25,SFO,RB,16,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0.0,7,4,3,0.0,0.0,0.0,
Jon Dorenbos,32,PHI,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0.0,
Shaun Draughn,25,KAN,RB,16,0,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0.0,4,4,0,0.0,0.0,0.0,
Andrew Economos,30,TAM,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6,6,0,0.0,0.0,0.0,
Heath Farwell,31,SEA,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,20,10,10,0.0,0.0,0.0,
Jay Feely,36,ARI,K,16,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,2,1,1,0.0,0.0,0.0,
Brandon Fields,28,MIA,P,16,0,0.0,0.0,0.0,0.0,0,0,1,1,-10,0,0.0,3,3,0,0.0,0.0,0.0,
Justin Forsett,27,HOU,RB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,5,5,0,0.0,0.0,0.0,
Rob Francois,27,GNB,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,13,12,1,0.0,0.0,0.0,
Dominique Franks,25,ATL,DB,16,0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,14,11,3,0.0,1.0,0.0,
Jonathan Freeny,23,MIA,DE,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,14,9,5,0.0,0.0,0.0,
Andrew Gachkar,24,SDG,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,23,19,4,3.0,1.0,0.0,
Thomas Gafford,29,KAN,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Toby Gerhart,25,MIN,RB,16,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,,,0.0,
Kedric Golston,29,WAS,DT,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,16,8,8,3.0,1.0,0.0,
Brett Goode,28,GNB,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Stephen Gostkowski,28,NWE,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0.0,
Gino Gradkowski,24,BAL,G,16,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,,,0.0,
Shayne Graham,35,HOU,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,
Larry Grant,27,SFO,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6,6,0,0.0,0.0,0.0,
Cory Greenwood,27,KAN,LB,16,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0.0,11,10,1,0.0,0.0,0.0,
Clint Gresham,26,SEA,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Jason Hanson,42,DET,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Clark Harris,28,CIN,TE,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0.0,
Dwayne Harris,25,DAL,WR,16,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,3,2,1,0.0,0.0,0.0,
Josh Harris,23,ATL,DB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0.0,
Stephen Hauschka,27,SEA,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0.0,
William Hayes,27,STL,DE,16,0,0.0,0.0,0.0,0.0,2,0,0,1,0,0,7.0,35,29,6,12.0,14.0,0.0,
Johnny Hekker,22,STL,P,16,0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0.0,0,0,0,,,0.0,
Alex Henery,25,PHI,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Cameron Heyward,23,PIT,DE,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5,20,13,7,4.0,6.0,0.0,
Reggie Hodges,30,CLE,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,5,1,4,0.0,0.0,0.0,
Brandon Hughes,26,PHI,DB,16,0,0.0,0.0,0.0,0.0,2,0,0,1,0,0,0.0,10,9,1,0.0,0.0,0.0,
Bruce Irvin,25,SEA,DE,16,0,0.0,0.0,0.0,0.0,0,1,0,1,35,0,8.0,17,10,7,6.0,19.0,0.0,
Robert James,29,ATL,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,11,9,2,0.0,0.0,0.0,
Brian Jennings,36,SFO,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,
Jeron Johnson,24,SEA,DB,16,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.0,12,7,5,2.0,6.0,0.0,
Donnie Jones,32,HOU,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0.0,
Edgar Jones,28,KAN,DE,16,0,0.0,0.0,0.0,0.0,0,0,0,2,11,1,0.0,10,9,1,0.0,0.0,0.0,
Shiloh Keo,25,HOU,DB,16,0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,15,10,5,0.0,0.0,0.0,
Brett Kern,26,TEN,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Chris Kluwe,31,MIN,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Sam Koch,30,BAL,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0.0,
Michael Koenen,30,TAM,P,16,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,2,1,1,0.0,0.0,0.0,
Mike Leach,36,ARI,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,4,4,0,0.0,0.0,0.0,
Shane Lechler,36,OAK,P,16,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,1,1,0,0.0,0.0,0.0,
Rian Lindell,35,BUF,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,
Cullen Loeffler,31,MIN,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0.0,
Stefan Logan,31,DET,RB,16,0,0.0,0.0,0.0,0.0,0,0,6,3,0,0,0.0,5,5,0,1.0,0.0,0.0,
Robert Malone,24,NYJ,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,4,3,1,0.0,0.0,0.0,
Patrick Mannelly,37,CHI,T,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0.0,
Chris Maragos,25,SEA,DB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,12,6,6,1.0,1.0,0.0,
Tim Masthay,25,GNB,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Pat McAfee,25,IND,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,5,4,1,0.0,0.0,0.0,
Darcel McBath,27,SFO,DB,16,0,0.0,0.0,0.0,0.0,0,0,0,1,8,0,0.0,7,4,3,0.0,0.0,0.0,
Tyrone McKenzie,27,MIN,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,12,12,0,0.0,0.0,0.0,
Steve McLendon,26,PIT,DT,16,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.0,7,4,3,2.0,3.0,0.0,
Rodney McLeod,22,STL,DB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,13,10,3,0.0,0.0,0.0,
Jerron McMillian,23,GNB,DB,16,0,1.0,0.0,0.0,0.0,5,0,0,1,3,0,0.0,27,15,12,1.0,0.0,0.0,
Jake McQuaide,25,STL,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Thomas Morstead,26,NOR,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0.0,"PB,AP-2"
Jesse Nading,27,HOU,DE,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,13,10,3,0.0,0.0,0.0,
Kassim Osgood,32,DET,WR,16,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,7,7,0,0.0,0.0,0.0,
Matt Overton,27,IND,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6,4,2,0.0,0.0,0.0,
Juqua Parker,34,CLE,DE,16,0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,6.0,24,18,6,9.0,11.0,0.0,
Bernard Pierce,21,BAL,RB,16,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
Adam Podlesh,29,CHI,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
Matt Prater,28,DEN,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0.0,
Tanner Purdum,26,NYJ,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,5,2,3,0.0,0.0,0.0,
Chris Rainey,24,PIT,RB,16,0,0.0,0.0,0.0,0.0,0,0,4,1,0,0,0.0,2,1,1,0.0,0.0,0.0,
Darius Reynaud,28,TEN,WR,16,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,1,1,0,,,0.0,
Daryl Richardson,22,STL,RB,16,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.0,0,0,0,,,0.0,
Saverio Rocca,39,WAS,P,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,
Jon Ryan,31,SEA,P,16,0,0.0,0.0,0.0,0.0,0,0,1,1,-14,0,0.0,0,0,0,0.0,0.0,0.0,
Garrison Sanborn,27,BUF,LS,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,
Josh Scobee,30,JAX,K,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,
Jordan Senn,28,CAR,LB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,9,7,2,0.0,0.0,0.0,
Derrick Shelby,23,MIA,DE,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,8,7,1,0.0,3.0,0.0,
Marcus Sherels,25,MIN,DB,16,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0.0,10,8,2,0.0,0.0,0.0,
Dan Skuta,26,CIN,LB,16,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,27,16,11,0.0,0.0,0.0,
Matthew Slater,27,NWE,WR,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18,12,6,1.0,0.0,0.0,PB
C.J. Spillman,26,SFO,DB,16,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,11,10,1,0.0,0.0,0.0,
R.J. Stanford,24,MIA,DB,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,21,16,5,2.0,0.0,0.0,
