Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Roddy White,25,ATL,WR,16,5,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Colin Branch,26,CAR,DB,16,4,1,0,0,0,1.0,0,0,0,0,0,0.0,19.0,14.0,5.0,0.0,0.0,0,
Ralph Brown,28,CLE,DB,16,4,0,0,0,0,8.0,0,0,0,0,0,0.0,36.0,33.0,3.0,0.0,1.0,0,
Drew Coleman,23,NYJ,DB,16,4,0,0,0,0,2.0,0,0,0,0,0,1.0,33.0,23.0,10.0,2.0,1.0,0,
Stephen Cooper,27,SDG,LB,16,4,0,0,0,0,2.0,1,0,0,0,0,2.5,54.0,31.0,23.0,3.0,4.0,0,
Curome Cox,25,DEN,DB,16,4,1,0,0,0,5.0,0,0,1,11,0,0.0,27.0,21.0,6.0,0.0,0.0,0,
Keyaron Fox,24,KAN,LB,16,4,0,0,0,0,1.0,0,0,0,0,0,1.0,52.0,44.0,8.0,3.0,2.0,0,
Jarvis Green,27,NWE,DE,16,4,0,0,0,0,1.0,3,0,1,0,0,7.5,33.0,25.0,8.0,3.0,10.0,0,
Santonio Holmes,22,PIT,WR,16,4,0,0,0,0,0.0,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Justin Miller,22,NYJ,DB,16,4,0,0,0,0,6.0,1,1,2,0,0,0.0,53.0,46.0,7.0,1.0,0.0,0,"PB,AP-2"
Carlos Polk,29,SDG,LB,16,4,0,0,0,0,0.0,0,0,0,0,0,2.0,45.0,35.0,10.0,3.0,0.0,0,
Matt Schobel,28,PHI,TE,16,4,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Visanthe Shiancoe,26,NYG,TE,16,4,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Anthony Smith,23,PIT,DB,16,4,2,40,0,20,5.0,0,0,0,0,0,0.0,34.0,25.0,9.0,0.0,0.0,0,
Matt Stewart,27,CLE,LB,16,4,0,0,0,0,0.0,0,0,0,0,0,1.0,20.0,17.0,3.0,3.0,1.0,0,
Mike Wright,24,NWE,DT,16,4,0,0,0,0,0.0,1,0,2,0,0,1.0,34.0,26.0,8.0,3.0,2.0,0,
Tyrone Carter,30,PIT,DB,16,3,0,0,0,0,2.0,1,0,1,0,0,2.0,43.0,31.0,12.0,3.0,2.0,0,
Torrie Cox,26,TAM,DB,16,3,0,0,0,0,3.0,0,0,1,0,0,0.0,31.0,26.0,5.0,0.0,0.0,0,
Heath Evans,28,NWE,FB,16,3,0,0,0,0,0.0,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,
Bryan Gilmore,28,SFO,WR,16,3,0,0,0,0,0.0,0,1,0,0,0,0.0,5.0,4.0,1.0,0.0,0.0,0,
John Gilmore,27,CHI,TE,16,3,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
William Joseph,27,NYG,DT,16,3,0,0,0,0,2.0,1,0,0,0,0,2.0,21.0,13.0,8.0,3.0,5.0,0,
ReShard Lee,26,OAK,RB,16,3,0,0,0,0,0.0,0,1,0,0,0,0.0,4.0,4.0,0.0,0.0,0.0,0,
Damione Lewis,28,CAR,DT,16,3,0,0,0,0,3.0,1,0,0,0,0,4.5,17.0,13.0,4.0,5.0,7.0,0,
Greg Lewis,26,PHI,WR,16,3,0,0,0,0,0.0,0,1,0,0,0,0.0,4.0,3.0,1.0,0.0,0.0,0,
Jon McGraw,27,DET,DB,16,3,0,0,0,0,2.0,1,0,1,0,0,0.0,44.0,34.0,10.0,1.0,0.0,0,
Michael Pittman,31,TAM,RB,16,3,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Sean Ryan,26,NYJ,TE,16,3,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Brad Smith,23,NYJ,WR/QB,16,3,0,0,0,0,0.0,0,1,2,-7,0,0.0,10.0,9.0,1.0,0.0,0.0,0,
Tony Stewart,27,CIN,TE,16,3,0,0,0,0,0.0,0,0,2,0,0,0.0,14.0,8.0,6.0,0.0,0.0,0,
Quinn Sypniewski,24,BAL,TE,16,3,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Dontarrious Thomas,26,MIN,LB,16,3,0,0,0,0,0.0,0,0,0,0,0,1.0,32.0,21.0,11.0,1.0,1.0,0,
Kiwaukee Thomas,29,BUF,DB,16,3,0,0,0,0,5.0,0,0,0,0,0,0.0,50.0,39.0,11.0,1.0,1.0,0,
Reggie Torbor,25,NYG,LB,16,3,0,0,0,0,1.0,1,0,0,0,0,1.0,30.0,23.0,7.0,2.0,3.0,0,
Stephen Tulloch,21,TEN,LB,16,3,1,0,0,0,3.0,0,0,1,0,0,0.5,54.0,32.0,22.0,5.0,1.0,0,
Jermaine Wiggins,31,MIN,TE,16,3,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Leon Williams,23,CLE,LB,16,3,0,0,0,0,3.0,1,0,0,0,0,1.0,42.0,29.0,13.0,2.0,3.0,0,
James Anderson,23,CAR,LB,16,2,0,0,0,0,3.0,2,0,0,0,0,2.0,21.0,18.0,3.0,0.0,2.0,0,
Greg Blue,24,MIN,DB,16,2,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,12.0,2.0,2.0,0.0,0,
Chris Carr,23,OAK,DB,16,2,1,100,1,100,2.0,2,2,1,0,0,0.0,18.0,12.0,6.0,0.0,0.0,0,
Rashied Davis,27,CHI,WR,16,2,0,0,0,0,0.0,0,1,0,0,0,0.0,6.0,5.0,1.0,0.0,0.0,0,
Cortland Finnegan,22,TEN,DB,16,2,0,0,0,0,7.0,1,0,2,92,1,2.0,70.0,55.0,15.0,2.0,2.0,0,
Aaron Francisco,23,ARI,DB,16,2,2,61,0,44,3.0,0,0,0,0,0,0.0,49.0,41.0,8.0,1.0,0.0,0,
Kelly Jennings,24,SEA,DB,16,2,1,0,0,0,6.0,1,0,0,0,0,0.0,43.0,38.0,5.0,0.0,1.0,0,
Jarret Johnson,25,BAL,LB,16,2,0,0,0,0,2.0,0,0,0,0,0,1.5,23.0,17.0,6.0,3.0,5.0,0,
Rocky McIntosh,24,WAS,LB,16,2,0,0,0,0,0.0,0,0,0,0,0,0.0,28.0,24.0,4.0,2.0,0.0,0,
Richard Owens,26,MIN,TE,16,2,0,0,0,0,0.0,0,0,1,0,0,0.0,4.0,3.0,1.0,0.0,0.0,0,
Jarrad Page,22,KAN,DB,16,2,3,30,0,30,8.0,0,0,1,0,0,1.0,35.0,30.0,5.0,1.0,2.0,0,
Stanford Routt,23,OAK,DB,16,2,1,6,0,6,2.0,0,0,0,0,0,0.0,22.0,22.0,0.0,0.0,0.0,0,
Terdell Sands,27,OAK,DT,16,2,1,5,0,5,4.0,0,0,0,0,0,1.0,41.0,30.0,11.0,5.0,2.0,0,
Adam Seward,24,CAR,LB,16,2,0,0,0,0,0.0,0,0,0,0,0,0.0,25.0,21.0,4.0,1.0,1.0,0,
Jason Simmons,30,HOU,DB,16,2,1,11,0,11,1.0,0,0,0,0,0,0.0,46.0,39.0,7.0,0.0,0.0,0,
Anthony Thomas,29,BUF,RB,16,2,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Chaun Thompson,26,CLE,LB,16,2,0,0,0,0,0.0,0,0,0,0,0,2.0,32.0,24.0,8.0,3.0,3.0,0,
Bobby Wade,25,TEN,WR,16,2,0,0,0,0,0.0,0,2,0,0,0,0.0,,,,,,0,
Al Wallace,32,CAR,DE,16,2,0,0,0,0,1.0,0,0,0,0,0,3.0,25.0,19.0,6.0,3.0,7.0,0,
Lenny Walls,27,KAN,DB,16,2,0,0,0,0,4.0,0,0,0,0,0,0.0,27.0,26.0,1.0,0.0,0.0,0,
Kevin Walter,25,HOU,WR,16,2,0,0,0,0,0.0,0,1,0,0,0,0.0,8.0,8.0,0.0,0.0,0.0,0,
Wes Welker,25,MIA,WR,16,2,0,0,0,0,0.0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Ronyell Whitaker,27,MIN,DB,16,2,0,0,0,0,1.0,0,0,0,0,0,0.0,24.0,21.0,3.0,0.0,0.0,0,
Gerris Wilkinson,23,NYG,LB,16,2,0,0,0,0,1.0,2,0,0,0,0,0.0,30.0,24.0,6.0,3.0,0.0,0,
Eugene Amano,24,TEN,G,16,1,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Mark Anderson,23,CHI,DE,16,1,0,0,0,0,2.0,4,0,1,0,0,12.0,28.0,23.0,5.0,9.0,9.0,0,AP DRoY-2
Brendon Ayanbadejo,30,CHI,LB,16,1,0,0,0,0,0.0,1,0,3,2,0,0.0,26.0,23.0,3.0,1.0,0.0,0,PB
Jonathan Babineaux,25,ATL,DT,16,1,1,6,0,6,3.0,1,0,1,0,0,1.0,29.0,24.0,5.0,7.0,2.0,0,
Ron Bartell,24,STL,DB,16,1,3,63,1,38,8.0,0,0,0,0,0,0.0,29.0,28.0,1.0,5.0,2.0,0,
Darryl Blackstock,23,ARI,LB,16,1,0,0,0,0,1.0,0,0,1,0,0,0.0,18.0,17.0,1.0,1.0,0.0,0,
Colby Bockwoldt,25,TEN,LB,16,1,0,0,0,0,0.0,0,0,1,0,0,1.0,23.0,14.0,9.0,1.0,0.0,0,
Rocky Boiman,26,IND,LB,16,1,1,0,0,0,2.0,1,0,0,0,0,0.0,24.0,18.0,6.0,0.0,0.0,0,
Correll Buckhalter,28,PHI,RB,16,1,0,0,0,0,0.0,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,AP CPoY-6
Josh Cribbs,23,CLE,WR,16,1,0,0,0,0,0.0,0,3,1,0,0,0.0,12.0,10.0,2.0,0.0,0.0,0,
Kevin Curtis,28,STL,WR,16,1,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,,0,
Andre' Davis,27,BUF,WR,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,16.0,13.0,3.0,0.0,0.0,0,
John Engelberger,30,DEN,DE,16,1,0,0,0,0,4.0,2,0,1,0,0,1.0,31.0,24.0,7.0,3.0,1.0,0,
Todd Fordham,33,CAR,T,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Derrick Gibson,27,OAK,DB,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,11.0,8.0,3.0,0.0,0.0,0,
Aaron Glenn,34,DAL,DB,16,1,1,7,0,7,7.0,0,0,0,0,0,0.0,22.0,20.0,2.0,0.0,0.0,0,
Bobby Hamilton,35,NYJ,DE,16,1,0,0,0,0,1.0,0,0,1,0,0,0.0,30.0,19.0,11.0,1.0,0.0,0,
Joselio Hanson,25,PHI,DB,16,1,0,0,0,0,13.0,0,0,0,0,0,0.0,35.0,26.0,9.0,1.0,0.0,0,
Clinton Hart,29,SDG,DB,16,1,3,37,0,22,8.0,1,1,1,0,0,0.0,49.0,40.0,9.0,1.0,0.0,0,
Chris Hoke,30,PIT,DT,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,17.0,12.0,5.0,2.0,0.0,0,
Maurice Jones-Drew,21,JAX,RB,16,1,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,AP ORoY-2
Brad Kassell,26,NYJ,LB,16,1,0,0,0,0,1.0,0,1,0,0,0,0.0,33.0,23.0,10.0,0.0,0.0,0,
Quintin Mikell,26,PHI,DB,16,1,0,0,0,0,1.0,1,0,0,0,0,0.0,42.0,31.0,11.0,1.0,0.0,0,
Juqua Parker,28,PHI,DE,16,1,0,0,0,0,4.0,1,0,0,0,0,6.0,26.0,19.0,7.0,5.0,10.0,0,
Roscoe Parrish,24,BUF,WR,16,1,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Domata Peko,22,CIN,DT,16,1,0,0,0,0,0.0,2,0,0,0,0,2.5,43.0,21.0,22.0,2.0,5.0,0,
Scott Starks,23,JAX,DB,16,1,1,55,1,55,1.0,2,0,0,0,0,0.0,31.0,23.0,8.0,2.0,0.0,0,
David Tyree,26,NYG,WR,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,13.0,11.0,2.0,0.0,0.0,0,
Demetrin Veal,25,DEN,DE,16,1,0,0,0,0,2.0,1,0,0,0,0,1.5,32.0,20.0,12.0,3.0,6.0,0,
Lawrence Vickers,23,CLE,FB,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,5.0,1.0,0.0,0.0,0,
Coy Wire,28,BUF,DB,16,1,0,0,0,0,0.0,0,0,1,0,0,0.0,25.0,14.0,11.0,1.0,0.0,0,
Blue Adams,27,TAM,DB,16,0,0,0,0,0,0.0,1,0,0,0,0,0.0,19.0,18.0,1.0,0.0,0.0,0,
Joseph Addai,23,IND,RB,16,0,0,0,0,0,0.0,0,2,0,-2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
David Akers,32,PHI,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Ethan Albright,35,WAS,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Jason Allen,23,MIA,DB,16,0,1,7,0,7,2.0,0,0,0,0,0,0.0,20.0,15.0,5.0,0.0,0.0,0,
J.J. Arrington,23,ARI,RB,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,3.0,1.0,2.0,0.0,0.0,0,
Jason Baker,28,CAR,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Josh Bidwell,30,TAM,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Ryon Bingham,25,SDG,DT,16,0,0,0,0,0,0.0,0,0,0,0,0,1.5,15.0,5.0,10.0,1.0,2.0,0,
David Binn,34,SDG,LS,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,5.0,4.0,1.0,0.0,0.0,0,PB
Rob Bironas,28,TEN,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0,
Chase Blackburn,23,NYG,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,16.0,14.0,2.0,0.0,0.0,0,
David Bowens,29,MIA,DE,16,0,0,0,0,0,1.0,0,0,2,4,0,5.0,20.0,13.0,7.0,5.0,5.0,0,
Josh Brown,27,SEA,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Matt Bryant,31,TAM,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,1.0,1.0,0.0,0.0,0,
Kevin Burnett,24,DAL,LB,16,0,1,39,1,39,2.0,2,0,0,0,0,1.0,40.0,29.0,11.0,2.0,1.0,0,
Jarrett Bush,22,GNB,DB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,10.0,9.0,1.0,0.0,0.0,0,
Rock Cartwright,27,WAS,FB,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,14.0,11.0,3.0,0.0,0.0,0,
Antoine Cash,24,TAM,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,10.0,9.0,1.0,0.0,0.0,0,
Matt Chatham,29,NYJ,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,29.0,16.0,13.0,1.0,0.0,0,
Vinny Ciurciu,26,CAR,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,18.0,11.0,7.0,0.0,0.0,0,
Danny Clark,29,NOR,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,29.0,23.0,6.0,4.0,0.0,0,
Kenyon Coleman,27,DAL,DE,16,0,0,0,0,0,2.0,1,0,0,0,0,4.0,31.0,26.0,5.0,4.0,5.0,0,
Dustin Colquitt,24,KAN,P,16,0,0,0,0,0,0.0,0,2,1,-20,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Jarrod Cooper,28,OAK,DB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,12.0,11.0,1.0,0.0,0.0,0,
Antonio Cromartie,22,SDG,DB,16,0,0,0,0,0,5.0,0,1,0,0,0,0.0,24.0,20.0,4.0,0.0,0.0,0,
Donte Curry,28,DET,LB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,18.0,14.0,4.0,0.0,0.0,0,
Rob Davis,38,GNB,LS,16,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.0,5.0,1.0,0.0,0.0,0,
Phil Dawson,31,CLE,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
James Dearth,30,NYJ,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
John Denney,28,MIA,LS,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,5.0,4.0,1.0,0.0,0.0,0,
Ryan Denney,29,BUF,DE,16,0,0,0,0,0,5.0,2,0,1,0,0,6.0,54.0,38.0,16.0,7.0,7.0,0,
Tim Dobbins,24,SDG,LB,16,0,0,0,0,0,0.0,0,0,1,0,1,0.0,19.0,16.0,3.0,0.0,0.0,0,
Paul Ernster,24,DEN,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0,
Demetric Evans,27,WAS,DE,16,0,0,0,0,0,1.0,1,0,0,0,0,2.0,16.0,14.0,2.0,4.0,1.0,0,
Troy Evans,29,HOU,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,11.0,3.0,0.0,0.0,0,
Heath Farwell,24,MIN,LB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,27.0,21.0,6.0,0.0,0.0,0,
Jay Feely,30,NYG,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Jason Fisk,34,STL,DT,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,30.0,28.0,2.0,3.0,1.0,0,
Ryan Fowler,24,DAL,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,30.0,24.0,6.0,1.0,0.0,0,
Derrick Frost,26,WAS,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Vincent Fuller,24,TEN,DB,16,0,0,0,0,0,2.0,1,0,0,0,0,0.0,24.0,20.0,4.0,1.0,2.0,0,
Kendall Gammon,38,KAN,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,2.0,1.0,0.0,0.0,0,
Robert Geathers,23,CIN,DE,16,0,0,0,0,0,0.0,0,0,0,0,0,10.5,42.0,28.0,14.0,13.0,17.0,0,
Tony Gilbert,27,JAX,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,1.0,23.0,19.0,4.0,0.0,1.0,0,
Stephen Gostkowski,22,NWE,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,1.0,1.0,0.0,0.0,0,
Robbie Gould,24,CHI,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,1.0,1.0,0.0,0.0,0,"PB,AP-1"
Ben Graham,33,NYJ,P,16,0,0,0,0,0,0.0,0,1,0,-8,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Earnest Graham,26,TAM,RB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,17.0,15.0,2.0,0.0,0.0,0,
Shayne Graham,29,CIN,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Louis Green,27,DEN,LB,16,0,0,0,0,0,0.0,1,0,1,0,0,0.0,8.0,6.0,2.0,0.0,0.0,0,
Jabari Greer,24,BUF,DB,16,0,0,0,0,0,1.0,0,0,0,0,0,0.0,23.0,18.0,5.0,1.0,0.0,0,
Kris Griffin,25,KAN,LB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,16.0,13.0,3.0,0.0,0.0,0,
Derek Hagan,22,MIA,WR,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,1.0,3.0,0.0,0.0,0,
Mario Haggan,26,BUF,LB,16,0,0,0,0,0,0.0,1,0,0,0,0,0.0,18.0,14.0,4.0,0.0,0.0,0,
Karl Hankton,36,CAR,WR,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,11.0,8.0,3.0,0.0,0.0,0,
Jason Hanson,36,DET,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Anttaj Hawthorne,25,OAK,DT,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,13.0,10.0,3.0,0.0,0.0,0,
Will Heller,25,SEA,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0.0,0,
Craig Hentrich,35,TEN,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Noah Herron,24,GNB,RB,16,0,0,0,0,0,0.0,0,2,0,0,0,0.0,9.0,8.0,1.0,0.0,0.0,0,
Devin Hester,24,CHI,PR,16,0,0,0,0,0,0.0,0,8,2,0,0,0.0,9.0,9.0,0.0,0.0,0.0,0,"PB,AP-1"
Eric Hicks,30,KAN,DE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,7.0,2.0,5.0,0.0,0.0,0,
Maurice Hicks,28,SFO,RB,16,0,0,0,0,0,0.0,0,2,1,0,0,0.0,16.0,13.0,3.0,0.0,0.0,0,
Ike Hilliard,30,TAM,WR,16,0,0,0,0,0,0.0,0,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Nathan Hodel,29,ARI,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,4.0,0.0,0.0,0.0,0,
Kevin Houser,29,NOR,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0,
Marcus Hudson,24,SFO,DB,16,0,0,0,0,0,1.0,1,0,1,0,0,0.0,15.0,12.0,3.0,0.0,0.0,0,
Larry Izzo,32,NWE,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,11.0,3.0,0.0,0.0,0,
Sebastian Janikowski,28,OAK,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0,
Brian Jennings,30,SFO,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,4.0,2.0,0.0,0.0,0,
Ade Jimoh,26,WAS,DB,16,0,0,0,0,0,3.0,0,0,1,0,0,0.0,19.0,14.0,5.0,0.0,0.0,0,
Dirk Johnson,31,PHI,P,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Donnie Jones,26,MIA,P,16,0,0,0,0,0,0.0,0,1,1,-10,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Herana-Daze Jones,24,CIN,DB,16,0,0,0,0,0,0.0,1,0,0,0,0,0.0,22.0,14.0,8.0,0.0,0.0,0,
Nate Kaeding,24,SDG,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,5.0,0.0,0.0,0.0,0,"PB,AP-2"
Matt Katula,24,BAL,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,1.0,1.0,0.0,0.0,0,
Ethan Kilmer,23,CIN,WR,16,0,1,52,1,52,1.0,0,0,1,0,0,0.0,19.0,14.0,5.0,0.0,0.0,0,
Travis Kirschke,32,PIT,DE,16,0,0,0,0,0,0.0,0,0,0,0,0,2.0,14.0,8.0,6.0,2.0,3.0,0,
Chris Kluwe,25,MIN,P,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
Sam Koch,24,BAL,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Michael Koenen,24,ATL,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,6.0,0.0,0.0,0.0,0,
Niko Koutouvides,25,SEA,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,15.0,12.0,3.0,0.0,1.0,0,
Ryan Kuehl,34,NYG,DT,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Jason Kyle,34,CAR,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0,
L.P. Ladouceur,25,DAL,DE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0,
Mike Leach,30,DEN,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,5.0,1.0,0.0,0.0,0,
Shane Lechler,30,OAK,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0,
Andy Lee,24,SFO,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,1.0,1.0,0.0,0.0,0,
Rian Lindell,29,BUF,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Cullen Loeffler,25,MIN,LS,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0,
Ryan Longwell,32,MIN,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
Dane Looker,30,STL,WR,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,7.0,7.0,0.0,0.0,0.0,0,
Omare Lowe,28,ATL,DB,16,0,0,0,0,0,0.0,1,0,1,0,0,0.0,25.0,23.0,2.0,1.0,0.0,0,
Calvin Lowry,23,TEN,DB,16,0,0,0,0,0,2.0,1,0,0,0,0,0.0,13.0,11.0,2.0,0.0,0.0,0,
Wesly Mallard,28,TAM,LB,16,0,0,0,0,0,0.0,0,0,1,4,0,0.0,12.0,12.0,0.0,0.0,0.0,0,
Olindo Mare,33,MIA,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,
Jamie Martin,36,NOR,QB,16,0,0,0,0,0,0.0,0,3,0,0,0,0.0,,,,,,0,
Chris Massey,27,STL,RB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,4.0,4.0,0.0,0.0,0.0,0,
Brad Maynard,32,CHI,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0,
Mat McBriar,27,DAL,P,16,0,0,0,0,0,0.0,0,1,0,-27,0,0.0,,,,,,0,"PB,AP-2"
Kevin McCadam,27,CAR,DB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,13.0,10.0,3.0,0.0,0.0,0,
Shaun McDonald,25,STL,WR,16,0,0,0,0,0,0.0,0,2,0,0,0,0.0,,,,,,0,
Billy McMullen,26,MIN,WR,16,0,0,0,0,0,0.0,0,0,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0,
Terrence Melton,29,NOR,LB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,24.0,17.0,7.0,1.0,0.0,0,
