Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Roy Miller,22,TAM,DT,15,1,0,0,0,0,1,0,0,0,0,0,2.0,34,28,6,4,6,0,
Legedu Naanee,26,SDG,WR,15,1,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Chris Reis,26,NOR,DB,15,1,1,33,0,33,1,0,0,1,0,0,0.0,17,14,3,0,1,0,
Owen Schmitt,24,SEA,RB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Byron Westbrook,24,WAS,DB,15,1,0,0,0,0,1,0,1,0,0,0,0.0,12,11,1,0,0,0,
Arnaz Battle,29,SFO,WR,15,0,0,0,0,0,0,1,6,2,0,0,0.0,9,9,0,0,0,0,
Rocky Bernard,30,NYG,DT,15,0,0,0,0,0,0,0,0,0,0,0,1.0,22,16,6,3,2,0,
Joe Burnett,23,PIT,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,17,12,5,0,0,0,
James Casey,25,HOU,TE,15,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,1,0,0,
Jacob Ford,26,TEN,LB,15,0,0,0,0,0,1,1,0,0,0,0,5.5,22,16,6,7,12,0,
Samkon Gado,27,STL,RB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Kyries Hebert,29,CIN,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,20,14,6,1,0,0,
Israel Idonije,29,CHI,DE,15,0,0,0,0,0,0,1,0,0,0,0,2.5,18,13,5,2,5,0,
James Ihedigbo,26,NYJ,DB,15,0,0,0,0,0,0,1,0,0,0,0,2.0,19,12,7,1,4,0,
Johnny Knox,23,CHI,WR,15,0,0,0,0,0,0,0,3,1,0,0,0.0,1,1,0,0,0,0,PB
Don Muhlbach,28,DET,LS,15,0,0,0,0,0,0,1,0,0,0,0,0.0,6,5,1,0,0,0,
Rob Ninkovich,25,NWE,LB,15,0,0,0,0,0,2,0,0,0,0,0,1.0,24,14,10,3,2,0,
Richard Quinn,23,DEN,TE,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
David Roach,24,STL,DB,15,0,0,0,0,0,0,0,1,0,0,0,0.0,15,14,1,2,1,0,
Michael Robinson,26,SFO,FB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,12,10,2,0,0,0,
Courtney Roby,26,NOR,WR,15,0,0,0,0,0,0,0,2,0,0,0,0.0,13,13,0,0,0,0,
T.J. Rushing,26,IND,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0,0,0,
Tim Shaw,25,CHI,LB,15,0,0,0,0,0,0,1,0,1,0,0,0.0,24,21,3,0,0,0,
Alphonso Smith,24,DEN,DB,15,0,0,0,0,0,3,0,0,0,0,0,0.0,14,9,5,1,0,0,
Montavious Stanley,28,JAX,DT,15,0,0,0,0,0,3,0,0,0,0,0,1.0,20,18,2,1,2,0,
Dave Tollefson,27,NYG,DE,15,0,0,0,0,0,0,0,0,0,0,0,1.0,17,14,3,2,4,0,
Dante Wesley,30,CAR,DB,15,0,0,0,0,0,3,0,0,2,0,0,1.0,12,11,1,1,2,0,
Branden Albert,25,KAN,LT,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Sam Baker,24,ATL,LT,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Gary Brackett,29,IND,MLB,14,14,1,8,0,8,5,0,0,1,0,0,1.0,99,80,19,4,7,0,
Keith Bulluck,32,TEN,RLB,14,14,3,45,0,23,7,0,0,1,0,0,0.0,108,81,27,3,0,0,
Luis Castillo,26,SDG,RDE,14,14,0,0,0,0,0,0,0,0,0,0,2.0,25,17,8,3,1,0,
Greg Ellis,34,OAK,RDE,14,14,0,0,0,0,1,2,0,2,0,0,7.0,29,25,4,7,11,0,
Anthony Fasano,25,MIA,TE,14,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Larry Foote,29,DET,MLB,14,14,0,0,0,0,4,1,0,1,0,0,2.0,99,70,29,11,3,0,
Frank Gore,26,SFO,RB,14,14,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,PB
Cornelius Griffin,33,WAS,LDT,14,14,0,0,0,0,1,1,0,0,0,0,2.0,34,22,12,4,3,0,
James Hall,32,STL,RDE,14,14,0,0,0,0,1,0,0,0,0,0,4.5,42,39,3,6,9,0,
Matt Hasselbeck,34,SEA,QB,14,14,0,0,0,0,0,0,11,5,-17,0,0.0,0,0,0,0,0,0,
Calvin Johnson,24,DET,WR,14,14,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Julius Jones,28,SEA,RB,14,14,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Ryan McBean,25,DEN,LDE,14,14,0,0,0,0,0,0,0,0,0,0,0.0,25,18,7,2,2,0,
Donovan McNabb,33,PHI,QB,14,14,0,0,0,0,0,0,10,3,-12,0,0.0,0,0,0,0,0,0,PB
Shawne Merriman,25,SDG,ROLB,14,14,0,0,0,0,0,0,0,1,0,0,4.0,36,26,10,5,6,0,
Adewale Ogunleye,32,CHI,LDE,14,14,0,0,0,0,0,0,0,3,-2,0,6.5,38,26,12,7,15,0,
Joey Porter,32,MIA,ROLB,14,14,0,0,0,0,1,1,0,1,0,0,9.0,41,34,7,10,13,0,
Matt Ryan,24,ATL,QB,14,14,0,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0,0,0,
Clint Session,25,IND,RLB,14,14,2,35,1,27,5,1,0,0,0,0,0.5,102,83,19,3,4,0,
Rich Seubert,30,NYG,LG,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Scott Shanle,30,NOR,RLB,14,14,2,16,0,13,3,0,0,2,12,0,0.0,69,57,12,3,0,0,
Darren Sharper,34,NOR,FS,14,14,9,376,3,99,15,0,0,0,0,0,0.5,71,51,20,1,2,0,"PB,AP-1,AP DPoY-3"
Rob Sims,26,SEA,LG,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Chris Spencer,27,SEA,C,14,14,0,0,0,0,0,0,1,0,-2,0,0.0,0,0,0,0,0,0,
John St. Clair,32,CLE,RT,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
LaDainian Tomlinson,30,SDG,RB,14,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
Louis Vasquez,22,SDG,RG,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Mike Vrabel,34,KAN,LOLB,14,14,0,0,0,0,6,2,0,1,0,0,2.0,52,43,9,2,2,0,
Kyle Williams,26,BUF,RDT,14,14,0,0,0,0,0,1,0,0,0,0,4.0,66,41,25,14,13,0,
Shaun Cody,26,HOU,LDT,14,13,0,0,0,0,1,0,0,0,0,0,0.5,21,12,9,1,2,0,
Drayton Florence,29,BUF,RCB,14,13,1,7,0,7,11,0,0,0,0,0,0.0,60,49,11,4,0,0,
Pierre Garcon,23,IND,WR,14,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Gerald Hayes,29,ARI,RILB,14,13,0,0,0,0,0,0,0,0,0,0,0.0,63,50,13,7,0,0,
Chad Henne,24,MIA,QB,14,13,0,0,0,0,0,0,4,2,-6,0,0.0,0,0,0,0,0,0,
Hunter Hillenmeyer,29,CHI,MLB,14,13,1,0,0,0,5,4,0,1,-1,0,2.5,90,65,25,5,6,0,
Tank Johnson,28,CIN,RDT,14,13,0,0,0,0,1,0,0,0,0,0,2.0,29,16,13,2,5,0,
Nick Kaczur,30,NWE,RT,14,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Haloti Ngata,25,BAL,LDE,14,13,0,0,0,0,1,1,0,1,0,0,1.5,35,26,9,7,7,0,"PB,AP-2"
Lawrence Timmons,23,PIT,RILB,14,13,0,0,0,0,4,4,0,0,0,0,7.0,78,56,22,7,9,0,
Wes Welker,28,NWE,WR,14,13,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,"PB,AP-1"
Melvin Bullitt,25,IND,SS,14,12,0,0,0,0,1,1,0,0,0,0,0.0,77,63,14,1,1,0,
Mark Clayton,27,BAL,WR,14,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jerricho Cotchery,27,NYJ,WR,14,12,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Aaron Curry,23,SEA,RLB,14,12,0,0,0,0,6,2,0,0,0,0,2.0,61,54,7,6,8,0,
Ryan O'Callaghan,26,KAN,RT,14,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Eddie Royal,23,DEN,WR,14,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jairus Byrd,23,BUF,FS,14,11,9,118,0,37,11,0,0,0,0,0,0.0,45,33,12,0,0,0,"PB,AP DRoY-2"
Na'il Diggs,31,CAR,LLB,14,11,0,0,0,0,1,1,0,0,0,0,0.0,39,33,6,3,2,0,
Adalius Thomas,32,NWE,ROLB,14,11,0,0,0,0,2,0,0,0,0,0,3.0,34,26,8,7,6,0,
Mario Manningham,23,NYG,WR,14,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Bo Scaife,28,TEN,TE,14,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Devin Thomas,23,WAS,WR,14,10,0,0,0,0,0,1,0,0,0,0,0.0,4,4,0,0,0,0,
Dwight Freeney,29,IND,RDE,14,9,0,0,0,0,1,1,0,0,0,0,13.5,24,19,5,13,22,0,"PB,AP-1"
Jason Hunter,26,DET,LDE,14,9,0,0,0,0,3,0,0,2,0,0,5.0,34,27,7,9,11,0,
Robert Mathis,28,IND,LDE,14,9,0,0,0,0,2,5,0,0,0,0,9.5,37,24,13,4,19,0,PB
Jon McGraw,30,KAN,FS,14,9,1,27,0,27,1,0,0,1,0,0,1.0,46,42,4,4,2,0,
Reggie Bush,24,NOR,RB,14,8,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,0,0,
Craig Dahl,24,STL,FS,14,8,0,0,0,0,3,0,0,2,0,0,2.0,65,57,8,5,4,0,
Dante Rosario,25,CAR,TE,14,8,0,0,0,0,0,0,0,1,0,0,0.0,3,3,0,0,0,0,
Jonathan Wilhite,25,NWE,LCB,14,8,2,17,0,17,5,0,0,1,0,0,0.0,45,37,8,1,0,0,
Sam Aiken,29,NWE,WR,14,7,0,0,0,0,0,1,0,0,0,0,0.0,9,6,3,0,0,0,
Correll Buckhalter,31,DEN,RB,14,7,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Quincy Butler,26,STL,RCB,14,7,0,0,0,0,5,0,1,0,0,0,0.0,28,25,3,0,0,0,
Randall Gay,27,NOR,LCB,14,7,1,25,0,25,5,0,0,0,0,0,1.0,37,32,5,2,2,0,
Jerome Harrison,26,CLE,RB,14,7,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Brad Jones,23,GNB,LOLB,14,7,0,0,0,0,1,0,0,0,0,0,4.0,33,26,7,6,8,0,
Ovie Mughelli,29,ATL,FB,14,7,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Anthony Henry,33,DET,LCB,14,6,2,26,0,26,7,0,0,0,0,0,0.0,46,38,8,0,0,0,
Malcolm Jenkins,22,NOR,RCB,14,6,1,14,0,14,4,2,0,1,0,0,0.0,55,49,6,0,2,0,
John Kuhn,27,GNB,FB,14,6,0,0,0,0,0,0,0,1,0,0,0.0,8,7,1,0,0,0,
Hakeem Nicks,21,NYG,WR,14,6,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Pierre Thomas,25,NOR,RB,14,6,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,
Deion Branch,30,SEA,WR,14,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Darius Butler,23,NWE,LCB,14,5,3,91,1,91,8,0,0,0,0,0,0.0,35,33,2,0,0,0,
James Sanders,26,NWE,FS,14,5,0,0,0,0,3,1,0,1,0,0,0.0,48,32,16,0,0,0,
Paul Soliai,26,MIA,NT,14,5,0,0,0,0,1,1,0,0,0,0,0.0,25,22,3,2,3,0,
Chris Brown,28,HOU,RB,14,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Landon Cohen,23,DET,DT,14,4,0,0,0,0,0,1,0,0,0,0,0.0,21,14,7,4,2,0,
Hiram Eugene,29,OAK,DB,14,4,1,0,0,0,3,0,0,1,0,0,0.0,43,38,5,0,0,0,
Daniel Fells,26,STL,TE,14,4,0,0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0,
Josh Reed,29,BUF,WR,14,4,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Mike Thomas,22,JAX,WR,14,4,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Lardarius Webb,24,BAL,DB,14,4,0,0,0,0,6,0,0,0,0,0,1.0,35,32,3,5,1,0,
Andre Fluellen,24,DET,DT,14,3,0,0,0,0,0,0,0,0,0,0,1.5,18,9,9,3,4,0,
Vernon Gholston,23,NYJ,DE,14,3,0,0,0,0,0,0,0,0,0,0,0.0,17,12,5,2,0,0,
Maurice Morris,30,DET,RB,14,3,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Willie Parker,29,PIT,RB,14,3,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Danny Amendola,24,STL,WR,14,2,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,
Glen Coffee,22,SFO,RB,14,2,0,0,0,0,0,0,0,0,0,0,0.0,10,7,3,0,0,0,
Tim Dobbins,27,SDG,LB,14,2,1,13,0,13,1,1,0,0,0,0,1.0,55,39,16,2,2,0,
Ali Highsmith,24,ARI,LB,14,2,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,2,0,0,
Peyton Hillis,23,DEN,RB,14,2,0,0,0,0,0,0,1,1,0,0,0.0,7,5,2,0,0,0,
Domenik Hixon,25,NYG,WR,14,2,0,0,0,0,0,0,3,0,0,0,0.0,7,6,1,0,0,0,
Kevin Hobbs,23,DET,DB,14,2,0,0,0,0,1,1,0,0,0,0,0.0,37,24,13,1,2,0,
Marvin Mitchell,25,NOR,LB,14,2,0,0,0,0,0,0,0,0,0,0,0.0,27,23,4,1,0,0,
Ryan Moats,27,HOU,RB,14,2,0,0,0,0,0,0,3,0,0,0,0.0,6,6,0,0,0,0,
Ryan Mouton,23,TEN,DB,14,2,0,0,0,0,0,0,4,2,0,0,0.0,23,19,4,1,0,0,
Ashlee Palmer,23,BUF,LB,14,2,0,0,0,0,1,0,0,0,0,0,0.0,24,19,5,1,0,0,
Jason Snelling,26,ATL,RB,14,2,0,0,0,0,0,0,2,0,0,0,0.0,2,1,1,0,0,0,
Jonathan Stupar,25,BUF,TE,14,2,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
David Bruton,22,DEN,DB,14,1,0,0,0,0,1,1,0,0,0,0,0.0,14,12,2,0,1,0,
Andre' Davis,30,HOU,WR,14,1,0,0,0,0,0,0,0,2,0,0,0.0,12,10,2,0,0,0,
Felix Jones,22,DAL,RB,14,1,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Jacoby Jones,25,HOU,WR,14,1,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Bryan Kehl,25,NYG,LB,14,1,0,0,0,0,0,0,0,2,0,0,0.0,22,16,6,0,1,0,
Brian Leonard,25,CIN,RB,14,1,0,0,0,0,0,0,1,1,0,0,0.0,8,7,1,0,0,0,
Derrick Martin,24,GNB,DB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,25,20,5,0,0,0,
B.J. Raji,23,GNB,NT,14,1,0,0,0,0,1,0,0,0,0,0,1.0,25,19,6,5,1,0,
Jamarca Sanford,24,MIN,DB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,30,23,7,1,0,0,
Cameron Wake,27,MIA,LB,14,1,0,0,0,0,1,1,0,0,0,0,5.5,23,19,4,6,9,0,
Frank Walker,29,BAL,DB,14,1,1,0,0,0,4,0,0,1,0,0,0.0,16,12,4,0,0,0,
Husain Abdullah,24,MIN,DB,14,0,0,0,0,0,1,0,0,0,0,0,1.0,17,15,2,1,1,0,
Eric Alexander,27,NWE,LB,14,0,0,0,0,0,0,1,0,0,0,0,0.0,12,8,4,0,0,0,
Josh Barrett,25,DEN,DB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0,0,0,
Ahmad Brooks,25,SFO,LB,14,0,0,0,0,0,2,4,0,0,0,0,6.0,21,20,1,5,6,0,
Brian Clark,26,TAM,WR,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Demetric Evans,30,SFO,DE,14,0,0,0,0,0,1,0,0,0,0,0,1.5,12,5,7,2,3,0,
Andre Frazier,27,PIT,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0,0,0,
Shonn Greene,24,NYJ,RB,14,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Alex Hall,24,CLE,LB,14,0,0,0,0,0,0,0,0,1,0,0,0.0,10,8,2,0,1,0,
Jonathan Holland,24,OAK,WR,14,0,0,0,0,0,0,0,0,1,0,0,0.0,6,6,0,0,0,0,
Kevin Houser,32,SEA,LS,14,0,0,0,0,0,0,0,1,0,-9,0,0.0,1,1,0,0,0,0,
Zach Miller,25,JAX,TE,14,0,0,0,0,0,0,0,0,1,0,0,0.0,5,4,1,0,0,0,
Joe Nedney,36,SFO,K,14,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Ben Obomanu,26,SEA,WR,14,0,0,0,0,0,0,0,1,1,0,0,0.0,12,10,2,0,0,0,
Steve Octavien,25,DAL,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,
Adrian Peterson,30,CHI,RB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0,0,0,
Neil Rackers,33,ARI,K,14,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0,0,0,
Jamie Silva,25,IND,DB,14,0,0,0,0,0,2,0,1,1,0,0,0.0,30,22,8,0,0,0,
Chad Simpson,24,IND,RB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Matthew Slater,24,NWE,WR,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Raymond Ventrone,27,CLE,DB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,15,14,1,0,2,0,
Jamaal Westerman,24,NYJ,DE,14,0,0,0,0,0,0,0,0,2,39,0,1.0,10,8,2,2,2,0,
Al Afalava,22,CHI,SS,13,13,0,0,0,0,7,1,0,1,43,0,2.0,53,43,10,3,3,0,
Jamaal Anderson,23,ATL,RDE,13,13,0,0,0,0,2,0,0,0,0,0,0.5,27,17,10,3,6,0,
Cedric Benson,27,CIN,RB,13,13,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,AP CPoY-4
James Butler,27,STL,SS,13,13,3,17,0,17,6,0,0,1,10,0,0.0,69,58,11,1,0,0,
Jacques Cesaire,29,SDG,LDE,13,13,0,0,0,0,0,1,0,1,0,0,1.0,26,15,11,1,1,0,
Kenyon Coleman,30,CLE,LDE,13,13,0,0,0,0,2,0,0,0,0,0,1.5,38,28,10,4,2,0,
Chris Crocker,29,CIN,FS,13,13,2,38,0,20,9,1,0,0,0,0,0.0,52,40,12,1,0,0,
Channing Crowder,26,MIA,LILB,13,13,1,2,0,2,3,0,0,0,0,0,1.0,52,44,8,3,2,0,
Justin Durant,24,JAX,MLB,13,13,1,27,0,27,2,1,0,0,0,0,1.0,98,81,17,3,2,0,
Cortland Finnegan,25,TEN,RCB,13,13,5,194,1,80,11,0,1,1,0,0,0.0,63,56,7,0,0,0,
Chris Harris,27,CAR,SS,13,13,3,3,0,3,6,2,0,1,0,0,0.0,60,48,12,1,1,0,
Leonard Little,35,STL,LDE,13,13,1,36,1,36,6,0,0,0,0,0,6.5,23,19,4,10,16,0,
Chike Okeafor,33,ARI,LOLB,13,13,0,0,0,0,1,0,0,0,0,0,4.5,47,35,12,5,7,0,
Bernard Pollard,25,HOU,SS,13,13,4,121,1,70,7,1,0,3,0,1,1.5,102,82,20,4,2,0,
Keith Rivers,23,CIN,RLB,13,13,1,0,0,0,2,0,0,0,0,0,1.0,72,46,26,4,1,0,
Kevin Smith,23,DET,RB,13,13,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0,0,1,
Terrell Suggs,27,BAL,LOLB,13,13,0,0,0,0,5,1,0,1,0,0,4.5,59,44,15,9,7,0,
Corey Webster,27,NYG,LCB,13,13,1,0,0,0,12,0,0,0,0,0,0.0,51,44,7,2,0,0,
Eric Weddle,24,SDG,FS,13,13,2,44,1,31,7,0,0,0,0,0,1.5,82,68,14,7,3,0,
Vince Wilfork,28,NWE,NT,13,13,0,0,0,0,3,1,0,0,0,0,0.0,43,31,12,4,0,0,PB
DeAngelo Williams,26,CAR,RB,13,13,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,PB
Nate Burleson,28,SEA,WR,13,12,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Jarvis Green,30,NWE,RDE,13,12,0,0,0,0,0,0,0,0,0,0,1.0,36,21,15,3,4,0,
DeAngelo Hall,26,WAS,RCB,13,12,4,114,0,44,9,0,1,1,7,0,0.0,58,46,12,0,0,0,
Devin Hester,27,CHI,WR,13,12,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,
Sammie Lee Hill,23,DET,RDT,13,12,0,0,0,0,0,0,0,2,0,0,0.0,26,14,12,,,0,
Clint Ingram,26,JAX,RLB,13,12,0,0,0,0,0,0,0,0,0,0,1.0,52,42,10,5,5,0,
Jerod Mayo,23,NWE,LILB,13,12,0,0,0,0,1,1,0,0,0,0,1.5,103,70,33,2,4,0,
Manuel Ramirez,26,DET,LG,13,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jeremy Shockey,29,NOR,TE,13,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Ty Warren,28,NWE,LDE,13,12,0,0,0,0,1,0,0,0,0,0,1.0,46,33,13,2,5,0,
Cliff Avril,23,DET,RDE,13,11,0,0,0,0,3,3,0,0,0,0,5.5,41,27,14,5,9,0,
Atari Bigby,28,GNB,SS,13,11,4,14,0,14,8,0,0,0,0,0,0.0,49,37,12,0,1,0,
Phillip Buchanon,29,DET,RCB,13,11,0,0,0,0,4,2,1,1,0,0,1.0,43,38,5,2,0,0,
Justin Griffith,29,SEA,FB,13,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jermichael Finley,22,GNB,TE,13,10,0,0,0,0,0,0,1,1,2,0,0.0,0,0,0,0,0,0,
Thomas Johnson,28,ATL,RDT,13,10,0,0,0,0,0,1,0,0,0,0,2.0,20,15,5,6,4,0,
Kevin Ellison,22,SDG,SS,13,9,0,0,0,0,3,0,0,0,0,0,1.0,52,43,9,3,2,0,
Ryan Pickett,30,GNB,NT,13,9,0,0,0,0,2,0,0,0,0,0,0.0,33,22,11,3,3,0,
Jerome Felton,23,DET,FB,13,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Greg Jones,28,JAX,FB,13,7,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Evan Mathis,28,CIN,LG,13,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jeremiah Trotter,32,PHI,MLB,13,7,0,0,0,0,0,0,0,0,0,0,0.0,32,29,3,1,0,0,
Dominique Barber,23,HOU,FS,13,6,1,3,0,3,4,0,0,2,48,1,0.0,33,28,5,0,1,0,
Earnest Graham,29,TAM,RB,13,6,0,0,0,0,0,0,0,2,0,0,0.0,3,3,0,0,0,0,
Marshawn Lynch,23,BUF,RB,13,6,0,0,0,0,0,0,3,2,0,0,0.0,1,1,0,,,0,
Marvin White,26,2TM,DB,13,6,0,0,0,0,6,0,0,0,0,0,0.0,53,41,12,0,0,0,
Marvin White,26,DAL,DB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Marvin White,26,DET,SS,10,6,0,0,0,0,6,0,0,0,0,0,0.0,51,39,12,0,0,0,
Victor Abiamiri,23,PHI,LDE,13,5,0,0,0,0,0,1,0,2,2,1,2.0,16,13,3,0,6,0,
Dwight Lowery,23,NYJ,RCB,13,5,3,41,0,34,9,0,0,1,0,0,0.0,24,22,2,0,1,0,
Kevin Payne,26,CHI,SS,13,5,0,0,0,0,5,0,0,0,0,0,0.0,46,39,7,0,0,0,
Alfonso Boone,33,SDG,DT,13,4,0,0,0,0,2,1,0,0,0,0,3.0,15,7,8,2,2,0,
Darcy Johnson,26,NYG,TE,13,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
Mike Bell,26,NOR,RB,13,3,0,0,0,0,0,0,2,0,0,0,0.0,2,1,1,0,0,0,
David Clowney,24,NYJ,WR,13,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Dannell Ellerbe,24,BAL,LB,13,3,1,28,0,28,1,0,0,1,0,0,0.0,41,34,7,3,0,0,
Luke Lawton,29,OAK,RB,13,3,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
John Gilmore,30,TAM,TE,13,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Charles Johnson,23,CAR,DE,13,2,0,0,0,0,3,2,0,0,0,0,4.0,25,17,8,3,4,0,
DaJuan Morgan,24,KAN,DB,13,2,0,0,0,0,0,0,0,2,0,0,0.0,18,18,0,0,0,0,
Bernard Scott,25,CIN,RB,13,2,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Brad Smith,26,NYJ,WR,13,2,0,0,0,0,0,0,0,0,0,0,0.0,15,11,4,0,0,0,
Le Kevin Smith,27,DEN,DT,13,2,0,0,0,0,1,0,0,0,0,0,1.0,10,9,1,,,0,
Kevin Vickerson,26,TEN,DT,13,2,0,0,0,0,3,0,0,0,0,0,0.0,28,20,8,1,7,0,
Seneca Wallace,29,SEA,QB,13,2,0,0,0,0,0,0,5,2,-27,0,0.0,0,0,0,,,0,
Vincent Fuller,27,TEN,DB,13,1,3,71,2,45,7,0,0,0,0,0,1.0,33,27,6,3,1,0,
Jimmy Kennedy,30,MIN,DT,13,1,0,0,0,0,2,0,0,0,0,0,3.0,18,15,3,6,5,0,
Greg Lewis,29,MIN,WR,13,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Craig Terrill,29,SEA,DT,13,1,0,0,0,0,1,0,0,0,0,0,1.0,11,8,3,1,2,0,
Pat Watkins,27,DAL,DB,13,1,0,0,0,0,0,0,0,0,0,0,0.0,29,24,5,0,0,0,
Todd Watkins,26,OAK,WR,13,1,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
Prescott Burgess,25,BAL,LB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,17,15,2,0,0,0,
Evan Dietrich-Smith,23,GNB,G,13,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
